data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-10-03T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,66.0,6.0,72.0,890.0,962.0,24.0,42.0,3097.0,481.0,3874.0,666.0,4540.0,205994.0,131710.0,-,-,-,-
2020-10-03T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,15.0,2.0,17.0,370.0,387.0,42.0,49.0,486.0,33.0,425.0,481.0,906.0,75947.0,75517.0,-,-,-,-
2020-10-03T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,36.0,2.0,38.0,520.0,558.0,20.0,24.0,1386.0,100.0,1159.0,885.0,2044.0,207290.0,205184.0,-,-,-,-
2020-10-03T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,434.0,40.0,474.0,6568.0,7042.0,297.0,401.0,6418.0,465.0,12268.0,1657.0,13925.0,620282.0,403167.0,-,-,-,-
2020-10-03T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,200.0,11.0,211.0,4579.0,4790.0,113.0,167.0,26468.0,4485.0,31230.0,4513.0,35743.0,1207777.0,680394.0,in seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso da Modena in quanto giudicato non caso COVID-19. Si corregge pertanto il numero totale dei casi positivi comunicato ieri: n corretto 35.576,-,-,-
2020-10-03T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,17.0,5.0,22.0,806.0,828.0,35.0,51.0,3659.0,353.0,4458.0,382.0,4840.0,422675.0,187109.0,-,-,-,-
2020-10-03T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,711.0,47.0,758.0,6967.0,7725.0,178.0,261.0,8607.0,933.0,8335.0,8930.0,17265.0,914721.0,759903.0,-,-,-,-
2020-10-03T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,167.0,21.0,188.0,1672.0,1860.0,31.0,162.0,10279.0,1609.0,9779.0,3969.0,13748.0,321785.0,171959.0,-,-,-,-
2020-10-03T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,293.0,42.0,335.0,8827.0,9162.0,-4.0,393.0,81620.0,16969.0,95707.0,12044.0,107751.0,2172337.0,1355640.0,-,-,-,-
2020-10-03T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,23.0,6.0,29.0,867.0,896.0,52.0,59.0,6197.0,991.0,8084.0,0.0,8084.0,252602.0,148490.0,-,-,-,-
2020-10-03T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,3.0,0.0,3.0,125.0,128.0,-3.0,0.0,507.0,25.0,620.0,40.0,660.0,44376.0,42882.0,-,-,-,-
2020-10-03T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,28.0,0.0,28.0,576.0,604.0,17.0,24.0,2717.0,292.0,3613.0,0.0,3613.0,181359.0,94145.0,-,-,-,-
2020-10-03T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,16.0,0.0,16.0,602.0,618.0,31.0,62.0,5117.0,406.0,3776.0,2365.0,6141.0,235824.0,101101.0,-,-,-,-
2020-10-03T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,214.0,12.0,226.0,3051.0,3277.0,217.0,279.0,28567.0,4166.0,23810.0,12200.0,36010.0,739155.0,442510.0,-,-,-,-
2020-10-03T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,226.0,12.0,238.0,2523.0,2761.0,98.0,111.0,4724.0,598.0,2412.0,5671.0,8083.0,421383.0,299404.0,per 871 casi non e' disponibile la provenienza,-,-,-
2020-10-03T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,113.0,21.0,134.0,2052.0,2186.0,32.0,62.0,1777.0,155.0,2018.0,2100.0,4118.0,196650.0,166214.0,-,-,-,-
2020-10-03T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,322.0,20.0,342.0,2829.0,3171.0,123.0,182.0,4108.0,317.0,4931.0,2665.0,7596.0,502672.0,366048.0,-,-,-,-
2020-10-03T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,99.0,24.0,123.0,3667.0,3790.0,159.0,197.0,10435.0,1166.0,12084.0,3307.0,15391.0,766448.0,514176.0,-,-,-,-
2020-10-03T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,41.0,5.0,46.0,588.0,634.0,24.0,42.0,1885.0,85.0,1696.0,908.0,2604.0,211319.0,126315.0,-,-,-,-
2020-10-03T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,7.0,0.0,7.0,68.0,75.0,-2.0,0.0,1105.0,146.0,1190.0,136.0,1326.0,29667.0,20476.0,-,-,-,-
2020-10-03T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,174.0,21.0,195.0,3917.0,4112.0,85.0,276.0,22058.0,2193.0,21482.0,6881.0,28363.0,1961128.0,765605.0,-,-,-,-
