data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-09-08T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,34.0,2.0,36.0,487.0,523.0,3.0,14.0,2924.0,472.0,3434.0,485.0,3919.0,167478.0,108691.0,"Dal totale dei positivi è stato sottratto 1 caso dei giorni passati, in quanto già in carico ad altra Regione.",-,-,-
2020-09-08T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,4.0,1.0,5.0,120.0,125.0,6.0,8.0,420.0,28.0,411.0,162.0,573.0,60629.0,59819.0,-,-,-,-
2020-09-08T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,29.0,1.0,30.0,326.0,356.0,1.0,8.0,1194.0,98.0,1159.0,489.0,1648.0,167738.0,165632.0,-,-,-,-
2020-09-08T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,220.0,9.0,229.0,3186.0,3415.0,225.0,249.0,4514.0,448.0,7259.0,1118.0,8377.0,467131.0,277421.0,-,-,-,-
2020-09-08T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,130.0,16.0,146.0,3386.0,3532.0,39.0,94.0,24857.0,4465.0,29809.0,3045.0,32854.0,980632.0,572945.0,-,-,-,-
2020-09-08T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,18.0,4.0,22.0,451.0,473.0,11.0,12.0,3124.0,349.0,3760.0,186.0,3946.0,346024.0,159635.0,-,-,-,-
2020-09-08T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,354.0,9.0,363.0,3761.0,4124.0,89.0,129.0,7334.0,881.0,6909.0,5430.0,12339.0,669290.0,554654.0,-,-,-,-
2020-09-08T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,85.0,11.0,96.0,764.0,860.0,37.0,64.0,8977.0,1578.0,8812.0,2603.0,11415.0,254193.0,137135.0,-,-,-,-
2020-09-08T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,248.0,27.0,275.0,7946.0,8221.0,111.0,271.0,76976.0,16888.0,92597.0,9488.0,102085.0,1736911.0,1073431.0,-,-,-,-
2020-09-08T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,16.0,1.0,17.0,380.0,397.0,10.0,15.0,5999.0,988.0,7384.0,0.0,7384.0,215962.0,128178.0,-,-,-,-
2020-09-08T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,5.0,0.0,5.0,83.0,88.0,2.0,3.0,437.0,23.0,517.0,31.0,548.0,35531.0,34263.0,-,-,-,-
2020-09-08T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,8.0,0.0,8.0,210.0,218.0,3.0,4.0,2497.0,292.0,3007.0,0.0,3007.0,145373.0,76699.0,-,-,-,-
2020-09-08T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,6.0,0.0,6.0,311.0,317.0,2.0,3.0,4630.0,405.0,3539.0,1813.0,5352.0,196394.0,86431.0,-,-,-,-
2020-09-08T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,104.0,9.0,113.0,1656.0,1769.0,17.0,42.0,27414.0,4152.0,24139.0,9196.0,33335.0,618710.0,380476.0,-,-,-,-
2020-09-08T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,163.0,7.0,170.0,1151.0,1321.0,124.0,143.0,4154.0,567.0,2097.0,3945.0,6042.0,331919.0,236175.0,Per 883 casi non è disponibile la provenienza,-,-,-
2020-09-08T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,48.0,10.0,58.0,1135.0,1193.0,51.0,51.0,1286.0,136.0,1633.0,982.0,2615.0,149370.0,127300.0,-,-,-,-
2020-09-08T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,104.0,13.0,117.0,1337.0,1454.0,75.0,84.0,3106.0,289.0,3389.0,1460.0,4849.0,380348.0,287589.0,-,-,-,-
2020-09-08T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,74.0,9.0,83.0,1996.0,2079.0,9.0,59.0,9334.0,1145.0,10918.0,1640.0,12558.0,594842.0,399495.0,-,-,-,-
2020-09-08T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,15.0,2.0,17.0,354.0,371.0,5.0,7.0,1483.0,81.0,1538.0,397.0,1935.0,168329.0,102837.0,-,-,-,-
2020-09-08T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,2.0,0.0,2.0,37.0,39.0,5.0,5.0,1069.0,146.0,1123.0,131.0,1254.0,25858.0,18188.0,-,-,-,-
2020-09-08T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,93.0,12.0,105.0,2809.0,2914.0,-29.0,105.0,19072.0,2132.0,20121.0,3997.0,24118.0,1651551.0,649669.0,-,-,-,-
