data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-09-12T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,70.0,7.0,77.0,2160.0,2237.0,51.0,74.0,75405.0,2535.0,-,-,80177.0,2120379.0,819459.0,-,1.0,-,-,80177,0,1363837,756542,ITF,ITF1
2021-09-12T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,48.0,4.0,52.0,1290.0,1342.0,-22.0,46.0,27541.0,606.0,-,-,29489.0,448933.0,232391.0,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,29489,0,427263,21670,ITF,ITF5
2021-09-12T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,159.0,18.0,177.0,4910.0,5087.0,19.0,229.0,74472.0,1353.0,-,-,80912.0,1128392.0,1012140.0,L'Asp di Catanzaro comunica 2 nuovi positivi fuori regione.					 L'Asp di Cosenza  comunica nel setting fuori regione oggi si registrano 2 nuovi casi a domicilio.					 L' Asp di Crotone comunica oggi 16 nuovi positivi di cui 5 migranti.					 L'Asp di Vibo Valentia comunica due rientri da stato estero e tre da altra regione.  				,2.0,-,-,80897,15,1005983,122409,ITF,ITF6
2021-09-12T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,341.0,22.0,363.0,7941.0,8304.0,51.0,371.0,434538.0,7831.0,-,-,450673.0,6320478.0,3473756.0,-,4.0,-,-,439085,11588,5102792,1217686,ITF,ITF3
2021-09-12T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,398.0,45.0,443.0,14590.0,15033.0,-78.0,453.0,389354.0,13408.0,-,-,417795.0,8336880.0,2046628.0,-,2.0,-,-,417434,361,5643437,2693443,ITH,ITH5
2021-09-12T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,44.0,10.0,54.0,1390.0,1444.0,-48.0,61.0,107091.0,3809.0,-,-,112344.0,2576936.0,776851.0,-,0.0,-,"Si segnala, fra i casi odierni, la presenza di 6 migranti/richiedenti asilo in provincia di Trieste		",97196,15148,2048401,528535,ITH,ITH4
2021-09-12T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,442.0,62.0,504.0,12261.0,12765.0,4.0,323.0,357684.0,8571.0,-,-,379020.0,8738132.0,4609886.0,-,3.0,-,-,370013,9007,5352498,3385634,ITI,ITI4
2021-09-12T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,85.0,9.0,94.0,1741.0,1835.0,-4.0,97.0,105080.0,4390.0,-,-,111305.0,2196915.0,827178.0,-,0.0,-,*di cui 14 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,111305,0,1582231,614684,ITC,ITC3
2021-09-12T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,412.0,60.0,472.0,11030.0,11502.0,115.0,449.0,830855.0,33953.0,-,-,876310.0,14125914.0,5281561.0,-,5.0,-,-,813293,63017,10445055,3680859,ITC,ITC4
2021-09-12T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,59.0,24.0,83.0,3244.0,3327.0,4.0,130.0,105952.0,3056.0,-,-,112335.0,1491419.0,868927.0,-,1.0,-,-,112335,0,1304086,187333,ITI,ITI3
2021-09-12T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,11.0,0.0,11.0,239.0,250.0,12.0,19.0,13667.0,495.0,-,-,14412.0,267604.0,233941.0,-,0.0,-,-,14412,0,254574,13030,ITF,ITF2
2021-09-12T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,23.0,7.0,30.0,983.0,1013.0,54.0,94.0,73740.0,1188.0,-,-,75941.0,1962732.0,468036.0,-,0.0,-,94 nuovi positivi di cui 28 test antigenici confermati da test molecolare		 ,62709,13232,638838,1323894,ITH,ITH1
2021-09-12T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,17.0,0.0,17.0,422.0,439.0,-1.0,19.0,46071.0,1368.0,-,-,47878.0,1041637.0,302154.0,-,0.0,-,-,33476,14402,712023,329614,ITH,ITH2
2021-09-12T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,190.0,25.0,215.0,3648.0,3863.0,72.0,228.0,359723.0,11733.0,-,-,375319.0,6268727.0,2311559.0,-,2.0,-,-,355315,20004,3399307,2869420,ITC,ITC1
2021-09-12T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,182.0,21.0,203.0,3538.0,3741.0,16.0,127.0,255506.0,6747.0,-,-,265994.0,3447671.0,1395789.0,-,1.0,-,-,264828,1166,2686405,761266,ITF,ITF4
