data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-01-15T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,443.0,41.0,484.0,10763.0,11247.0,67.0,240.0,26276.0,1311.0,-,-,38834.0,558267.0,283574.0,-,4.0,-,-,38834,0,557650,617,ITF,ITF1
2021-01-15T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,80.0,4.0,84.0,6748.0,6832.0,27.0,78.0,5244.0,289.0,-,-,12365.0,199103.0,124461.0,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.,12365,0,198403,700,ITF,ITF5
2021-01-15T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,285.0,27.0,312.0,9498.0,9810.0,143.0,405.0,18087.0,530.0,-,-,28427.0,476032.0,454070.0,-,1.0,-,-,28427,0,476032,0,ITF,ITF6
2021-01-15T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,1401.0,93.0,1494.0,71439.0,72933.0,180.0,1150.0,128728.0,3335.0,-,-,204996.0,2208602.0,1470534.0,-,7.0,-,-,204923,73,2207249,1353,ITF,ITF3
2021-01-15T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,2511.0,231.0,2742.0,52768.0,55510.0,-438.0,1794.0,134711.0,8657.0,-,-,198878.0,2774816.0,1289999.0,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,10.0,-,-,198878,0,2768103,6713,ITH,ITH5
2021-01-15T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,688.0,68.0,756.0,12123.0,12879.0,16.0,919.0,44597.0,2035.0,-,-,59511.0,1022612.0,365548.0,-,6.0,-,-,59290,221,1019603,3009,ITH,ITH4
2021-01-15T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,2780.0,299.0,3079.0,74676.0,77755.0,-225.0,1394.0,105021.0,4342.0,-,-,187118.0,2909237.0,2140660.0,-,13.0,"Come da indicazioni, vengono inseriti solo i Tamponi processati con test antigenico nelle  24 ore precedenti","Come da indicazioni, vengono inseriti solo i casi confermati da test antigenico nelle  24 ore precedenti",187053,65,2893127,16110,ITI,ITI4
2021-01-15T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,668.0,59.0,727.0,4307.0,5034.0,-40.0,254.0,57096.0,3084.0,-,-,65214.0,764447.0,340315.0,-,0.0,I 2243 test antigenici rapidi sono riferiti alle 24 ore precedenti come richiesto nella comunicazione e-mail del 13/01/2021;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,-,65214,0,762204,2243,ITC,ITC3
2021-01-15T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,3601.0,466.0,4067.0,53087.0,57154.0,1054.0,2205.0,427181.0,26094.0,-,-,510429.0,5171810.0,2713639.0,-,19.0,-,-,510402,27,5164398,7412,ITC,ITC4
2021-01-15T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,587.0,82.0,669.0,11020.0,11689.0,-504.0,629.0,35810.0,1763.0,-,-,49262.0,606048.0,362659.0,-,9.0,-,-,49204,58,604122,1926,ITI,ITI3
2021-01-15T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,56.0,7.0,63.0,1067.0,1130.0,-17.0,39.0,6026.0,226.0,-,-,7382.0,125405.0,114123.0,-,0.0,-,-,7382,0,125225,180,ITF,ITF2
