data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-01-21T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,18.0,1.0,19.0,8919.0,8938.0,1.0,482.0,16757.0,519.0,-,-,26214.0,381868.0,345601.0,-,0.0,-,-,20325,5889,333504,48364,ITF,ITF2
2022-01-21T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,107.0,17.0,124.0,26446.0,26570.0,110.0,2887.0,113724.0,1337.0,-,-,141631.0,3288565.0,592094.0,Sono stati sottratti 2 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni.,3.0,-,-,85367,56264,816011,2472554,ITH,ITH1
2022-01-21T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,144.0,23.0,167.0,26791.0,26958.0,-874.0,2375.0,77575.0,1460.0,-,-,105993.0,2115654.0,504051.0,-,3.0,-,-,40930,65063,808110,1307544,ITH,ITH2
2022-01-21T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,2053.0,142.0,2195.0,170290.0,172485.0,114.0,14675.0,582378.0,12440.0,-,-,767303.0,13045716.0,3432235.0,-,9.0,-,-,434248,333055,4407438,8638278,ITC,ITC1
2022-01-21T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,712.0,67.0,779.0,132439.0,133218.0,-265.0,8423.0,380195.0,7103.0,-,-,520516.0,7151307.0,1926003.0,-,12.0,-,I dati notificati in data odierna comprendono 8423 casi confermati nelle ultime 24 ore e 6528 casi diagnosticati con tampone antigenico rapido riconteggiati dal 01.01.2022. ,378421,142095,3638953,3512354,ITF,ITF4
2022-01-21T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,269.0,30.0,299.0,22161.0,22460.0,280.0,1610.0,89715.0,1788.0,-,-,113963.0,3135220.0,1338172.0,-,3.0,-,Si segnala il decesso dei paz.:  - 1 uomo 84 aa Residente nella Provincia di Sassari  - 1 uomo 88 aa Residente nella Provincia di Nuoro  - 1 uomo 95 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 81 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 63 aa Residente nella Provincia del Sud Sardegna  - 1 donna 68 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 79 aa Residente nella Provincia del Sud Sardegna  - 1 donna 82 aa Residente nella Provincia di Oristano ,113859,104,1617920,1517300,ITG,ITG2
2022-01-21T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,1417.0,170.0,1587.0,200852.0,202439.0,5422.0,7418.0,348261.0,8113.0,-,-,558813.0,9379442.0,3834966.0,DECEDUTI: N. 5 IL 20/01/22 - N. 14 IL 19/01/22 - N. 2 IL 18/01/22 - N. 3 IL 13/01/22 - N. 2 IL 09/01/22,14.0,-,-,452404,106409,4114428,5265014,ITG,ITG1
2022-01-21T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,1340.0,125.0,1465.0,178923.0,180388.0,397.0,13029.0,452782.0,7983.0,-,-,641153.0,10473670.0,4019375.0,-,10.0,-,-,465775,175378,5882398,4591272,ITI,ITI1
2022-01-21T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,196.0,12.0,208.0,25391.0,25599.0,-350.0,2211.0,110654.0,1584.0,-,-,137837.0,3270633.0,606568.0,Si fa presente che 10 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria.,1.0,-,-,101337,36500,1431446,1839187,ITI,ITI2
2022-01-21T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,76.0,6.0,82.0,5903.0,5985.0,-76.0,444.0,19669.0,499.0,-,-,26153.0,412979.0,121396.0,-,0.0,-,-,14502,11651,130984,281995,ITC,ITC2
2022-01-21T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,1516.0,181.0,1697.0,277560.0,279257.0,5362.0,19117.0,683068.0,12888.0,-,-,975213.0,22147161.0,4353395.0,-,21.0,-,-,666702,308511,8805864,13341297,ITH,ITH3
