data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-07-16T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,25.0,1.0,26.0,898.0,924.0,-4.0,25.0,71871.0,2513.0,-,-,75308.0,1766547.0,710017.0,Dal totale dei positivi sono stati eliminati 2 casi in quanto già segnalati da altra regione.,0.0,-,-,75308,0,1225445,541102,ITF,ITF1
2021-07-16T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,14.0,0.0,14.0,526.0,540.0,-4.0,10.0,25938.0,591.0,-,-,27069.0,401611.0,214002.0," Il numero totale dei decessi ne comprende n. 22 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,27069,0,382793,18818,ITF,ITF5
2021-07-16T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,47.0,3.0,50.0,1955.0,2005.0,19.0,77.0,66311.0,1236.0,-,-,69552.0,962537.0,880651.0,"Relativamente al bollettino di ieri, del 15/07/2021,si precisa quanto segue:									 - l'ASP di Cosenza ha spostato dal Totale Casi confermati al setting Altro/Fuori Regione  n° 15 soggetti positivi di cui n°8 in isolamento, n° 5 guariti, n° 2 deceduti;									 - l'ASP di Vibo Valentia ha spostato dal Totale casi confermati al setting ALTRO/Fuori Regione n° 2 soggetti positivi in isolamento domiciliare;									 - l'ASP di Crotone ha comunicato n° 2 soggetti positivi fuori regione e n° 16 migranti guariti.									",1.0,-,-,69538,14,892773,69764,ITF,ITF6
2021-07-16T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,171.0,12.0,183.0,6725.0,6908.0,0.0,204.0,412282.0,7558.0,-,-,426748.0,5475416.0,3305648.0,-,2.0,-,-,415160,11588,4693785,781631,ITF,ITF3
2021-07-16T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,148.0,15.0,163.0,2195.0,2358.0,101.0,200.0,372646.0,13268.0,-,-,388272.0,6976623.0,1930574.0,"Sono stati eliminati 1 casi, positivi a test antigenico ma non confermati da tampone molecolare.",1.0,-,-,387950,322,5107674,1868949,ITH,ITH5
2021-07-16T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,6.0,1.0,7.0,226.0,233.0,2.0,26.0,103192.0,3789.0,-,-,107214.0,2232644.0,698715.0,-,0.0,-,-,92711,14503,1846265,386379,ITH,ITH4
2021-07-16T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,105.0,25.0,130.0,2515.0,2645.0,255.0,443.0,337414.0,8384.0,-,-,348443.0,7979053.0,4498502.0,-,1.0,-,-,339800,8643,5082789,2896264,ITI,ITI4
2021-07-16T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,8.0,5.0,13.0,243.0,256.0,26.0,54.0,99144.0,4355.0,-,-,103755.0,1833076.0,708673.0,-,0.0,-,"In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare; Si comunica che dei 54 casi confermati in data odierna, 1 soggetto è rientrato da viaggio in Abruzzo in data",103755,0,1413230,419846,ITC,ITC3
2021-07-16T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,143.0,30.0,173.0,8080.0,8253.0,376.0,399.0,803034.0,33804.0,-,-,845091.0,12065399.0,4766855.0,-,2.0,-,-,790031,55060,9621393,2444006,ITC,ITC4
2021-07-16T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,11.0,2.0,13.0,1406.0,1419.0,28.0,52.0,99742.0,3038.0,-,-,104199.0,1333388.0,778959.0,-,0.0,-,-,104199,0,1186466,146922,ITI,ITI3
2021-07-16T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,0.0,0.0,0.0,96.0,96.0,19.0,23.0,13211.0,492.0,-,-,13799.0,246091.0,212776.0,-,0.0,-,-,13799,0,233061,13030,ITF,ITF2
2021-07-16T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,5.0,0.0,5.0,135.0,140.0,-13.0,10.0,72133.0,1182.0,-,-,73455.0,1677449.0,430174.0,-,0.0,-,10 nuovi positivi di cui 4 test antigenici confermati da test molecolare		 ,60223,13232,602690,1074759,ITH,ITH1
2021-07-16T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,0.0,1.0,1.0,112.0,113.0,26.0,33.0,44432.0,1363.0,-,-,45908.0,889082.0,241132.0,-,0.0,-,-,32827,13081,686940,202142,ITH,ITH2
2021-07-16T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,48.0,3.0,51.0,869.0,920.0,82.0,115.0,351008.0,11699.0,-,-,363627.0,5249917.0,2045489.0,-,0.0,-,-,344833,18794,3133253,2116664,ITC,ITC1
2021-07-16T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,65.0,9.0,74.0,1567.0,1641.0,-10.0,46.0,245746.0,6658.0,-,-,254045.0,2767226.0,1260510.0,-,2.0,-,-,253133,912,2444185,323041,ITF,ITF4
2021-07-16T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,43.0,3.0,46.0,1353.0,1399.0,135.0,140.0,55160.0,1494.0,-,-,58053.0,1432213.0,835389.0,-,0.0,-,-,58036,17,997933,434280,ITG,ITG2
2021-07-16T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,144.0,23.0,167.0,4242.0,4409.0,269.0,386.0,224246.0,6006.0,-,-,234661.0,5071669.0,1920876.0,-,2.0,-,-,234661,0,2707132,2364537,ITG,ITG1
2021-07-16T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,60.0,16.0,76.0,1598.0,1674.0,107.0,169.0,236939.0,6898.0,-,-,245511.0,5309547.0,2427278.0,-,1.0,-,-,241988,3523,3951594,1357953,ITI,ITI1
2021-07-16T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,4.0,1.0,5.0,657.0,662.0,45.0,56.0,54963.0,1424.0,-,-,57049.0,1516171.0,398530.0,-,0.0,-,-,57049,0,993670,522501,ITI,ITI2
