data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-07-14T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,19.0,0.0,19.0,102.0,121.0,-22.0,0.0,2740.0,467.0,3113.0,215.0,3328.0,115444.0,76420.0,-,-,-,-
2020-07-14T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,3.0,0.0,3.0,2.0,5.0,0.0,0.0,374.0,27.0,401.0,5.0,406.0,42851.0,42071.0,NEL TOTALE CASI POSITIVI SONO COMPRESI: N. 1 CASO RESIDENTE E DA ATTRIBUIRE ALLA REGIONE VENETO E N. 2 CASI RISULTATI POSITIVI DA ATTIVITA' DI SCREENING PROVENIENTI DA STATO ESTERO (MOLDAVIA) E NON RESIDENTI IN BASILICATA + N. 1 NUOVO CASO POSITIVO DI SOGGETTO RESIDENTE IN BASILICATA MA PROVENIENTE DA STATO ESTERO OVE HA LAVORATO (KAZAKISTAN).  ,-,-,-
2020-07-14T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,5.0,0.0,5.0,52.0,57.0,0.0,0.0,1062.0,97.0,1159.0,57.0,1216.0,106176.0,104142.0,-,-,-,-
2020-07-14T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,16.0,1.0,17.0,235.0,252.0,-1.0,0.0,4095.0,432.0,4718.0,61.0,4779.0,304517.0,151799.0,-,-,-,-
2020-07-14T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,93.0,9.0,102.0,1087.0,1189.0,-4.0,13.0,23511.0,4271.0,28103.0,868.0,28971.0,554781.0,330870.0,-,-,-,-
2020-07-14T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,4.0,0.0,4.0,82.0,86.0,6.0,3.0,2907.0,345.0,3331.0,7.0,3338.0,214706.0,114618.0,-,-,-,-
2020-07-14T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,188.0,10.0,198.0,696.0,894.0,2.0,18.0,6616.0,846.0,6086.0,2270.0,8356.0,373026.0,306387.0,-,-,-,-
2020-07-14T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,23.0,0.0,23.0,171.0,194.0,-24.0,6.0,8283.0,1561.0,8459.0,1579.0,10038.0,164739.0,87873.0,-,-,-,-
2020-07-14T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,176.0,27.0,203.0,7749.0,7952.0,-59.0,30.0,70461.0,16760.0,89200.0,5973.0,95173.0,1155050.0,693556.0,-,-,-,-
2020-07-14T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,4.0,0.0,4.0,156.0,160.0,1.0,1.0,5658.0,987.0,6805.0,0.0,6805.0,150309.0,90950.0,-,-,-,-
2020-07-14T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,1.0,0.0,1.0,8.0,9.0,-4.0,0.0,414.0,23.0,444.0,2.0,446.0,24875.0,23741.0,-,-,-,-
2020-07-14T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,6.0,0.0,6.0,89.0,95.0,0.0,1.0,2287.0,292.0,2674.0,0.0,2674.0,92044.0,46009.0,-,-,-,-
2020-07-14T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,2.0,0.0,2.0,24.0,26.0,0.0,0.0,4450.0,405.0,3381.0,1500.0,4881.0,134858.0,67405.0,-,-,-,-
2020-07-14T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,175.0,9.0,184.0,730.0,914.0,-139.0,3.0,26478.0,4115.0,26106.0,5401.0,31507.0,454092.0,280065.0,-,-,-,-
2020-07-14T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,10.0,0.0,10.0,58.0,68.0,0.0,0.0,3926.0,547.0,2052.0,2489.0,4541.0,204917.0,138661.0,per 1316 casi non e' disponibile la provenienza,-,-,-
2020-07-14T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,4.0,0.0,4.0,6.0,10.0,0.0,1.0,1230.0,134.0,1361.0,13.0,1374.0,94052.0,79670.0,-,-,-,-
2020-07-14T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,4.0,0.0,4.0,133.0,137.0,14.0,15.0,2695.0,283.0,2753.0,362.0,3115.0,238702.0,192474.0,-,-,-,-
2020-07-14T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,8.0,2.0,10.0,301.0,311.0,-24.0,4.0,8894.0,1125.0,10107.0,223.0,10330.0,375745.0,251778.0,-,-,-,-
2020-07-14T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,4.0,0.0,4.0,4.0,8.0,0.0,0.0,1362.0,80.0,1434.0,16.0,1450.0,107301.0,71359.0,-,-,-,-
2020-07-14T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,3.0,0.0,3.0,1.0,4.0,1.0,0.0,1046.0,146.0,1079.0,117.0,1196.0,19707.0,14621.0,-,-,-,-
2020-07-14T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,29.0,2.0,31.0,396.0,427.0,15.0,19.0,16952.0,2041.0,19287.0,133.0,19420.0,1076719.0,442646.0,-,-,-,-
