Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
468.0,28.0,97.0,433.0,4274.0,345.0,851.0,1565.0,16788.0,987.0,23.0,292.0,405.0,4119.0,548.0,134.0,283.0,1129.0,80.0,146.0,2050.0
468.0,28.0,97.0,433.0,4277.0,345.0,851.0,1565.0,16796.0,987.0,23.0,292.0,405.0,4120.0,548.0,134.0,283.0,1130.0,80.0,146.0,2050.0
470.0,28.0,97.0,434.0,4279.0,345.0,853.0,1565.0,16797.0,987.0,23.0,292.0,405.0,4123.0,548.0,134.0,283.0,1131.0,80.0,146.0,2053.0
470.0,28.0,97.0,434.0,4281.0,345.0,855.0,1565.0,16798.0,987.0,23.0,292.0,405.0,4123.0,548.0,134.0,283.0,1131.0,80.0,146.0,2057.0
470.0,28.0,97.0,434.0,4281.0,345.0,856.0,1566.0,16801.0,987.0,23.0,292.0,405.0,4123.0,548.0,134.0,283.0,1131.0,80.0,146.0,2062.0
470.0,28.0,97.0,434.0,4283.0,345.0,857.0,1566.0,16801.0,987.0,23.0,292.0,405.0,4123.0,549.0,134.0,283.0,1131.0,80.0,146.0,2063.0
470.0,28.0,97.0,434.0,4284.0,345.0,858.0,1566.0,16801.0,987.0,23.0,292.0,405.0,4125.0,549.0,134.0,283.0,1131.0,80.0,146.0,2064.0
470.0,28.0,97.0,434.0,4285.0,345.0,860.0,1566.0,16801.0,987.0,23.0,292.0,405.0,4126.0,550.0,134.0,283.0,1131.0,80.0,146.0,2064.0
471.0,28.0,97.0,434.0,4285.0,345.0,861.0,1566.0,16801.0,987.0,23.0,292.0,405.0,4127.0,551.0,135.0,283.0,1131.0,80.0,146.0,2064.0
472.0,28.0,97.0,434.0,4286.0,345.0,862.0,1566.0,16802.0,987.0,23.0,292.0,405.0,4127.0,551.0,134.0,283.0,1134.0,80.0,146.0,2069.0
472.0,28.0,97.0,434.0,4287.0,345.0,862.0,1566.0,16802.0,987.0,23.0,292.0,405.0,4128.0,551.0,134.0,283.0,1134.0,80.0,146.0,2073.0
472.0,28.0,97.0,434.0,4289.0,345.0,863.0,1566.0,16802.0,987.0,23.0,292.0,405.0,4128.0,551.0,134.0,283.0,1134.0,80.0,146.0,2073.0
472.0,28.0,97.0,435.0,4289.0,345.0,863.0,1567.0,16806.0,987.0,23.0,292.0,405.0,4129.0,552.0,134.0,283.0,1134.0,80.0,146.0,2074.0
472.0,28.0,97.0,435.0,4291.0,345.0,863.0,1567.0,16807.0,987.0,23.0,292.0,405.0,4129.0,552.0,134.0,283.0,1135.0,80.0,146.0,2075.0
472.0,28.0,97.0,435.0,4291.0,345.0,863.0,1567.0,16815.0,987.0,23.0,292.0,405.0,4129.0,552.0,134.0,283.0,1135.0,80.0,146.0,2075.0
472.0,28.0,97.0,436.0,4291.0,346.0,864.0,1568.0,16818.0,987.0,23.0,292.0,405.0,4131.0,553.0,134.0,283.0,1136.0,80.0,146.0,2076.0
472.0,28.0,97.0,436.0,4291.0,346.0,864.0,1568.0,16819.0,987.0,23.0,292.0,405.0,4132.0,553.0,134.0,284.0,1137.0,80.0,146.0,2077.0
472.0,28.0,97.0,438.0,4291.0,346.0,865.0,1568.0,16824.0,987.0,23.0,292.0,405.0,4134.0,553.0,134.0,284.0,1137.0,80.0,146.0,2077.0
472.0,28.0,97.0,438.0,4291.0,346.0,865.0,1568.0,16829.0,987.0,23.0,292.0,405.0,4135.0,553.0,134.0,284.0,1137.0,80.0,146.0,2077.0
472.0,28.0,97.0,438.0,4292.0,346.0,865.0,1568.0,16829.0,987.0,23.0,292.0,405.0,4136.0,553.0,134.0,284.0,1137.0,80.0,146.0,2078.0
472.0,28.0,97.0,438.0,4294.0,346.0,866.0,1569.0,16832.0,987.0,23.0,292.0,405.0,4136.0,554.0,134.0,284.0,1137.0,80.0,146.0,2083.0
472.0,28.0,97.0,438.0,4295.0,346.0,866.0,1569.0,16833.0,987.0,23.0,292.0,405.0,4136.0,554.0,134.0,284.0,1137.0,80.0,146.0,2083.0
472.0,28.0,97.0,439.0,4296.0,347.0,867.0,1569.0,16833.0,987.0,23.0,292.0,405.0,4136.0,554.0,134.0,284.0,1137.0,80.0,146.0,2083.0
472.0,28.0,97.0,440.0,4298.0,348.0,867.0,1569.0,16833.0,987.0,23.0,292.0,405.0,4136.0,554.0,134.0,284.0,1137.0,80.0,146.0,2085.0
472.0,28.0,97.0,440.0,4298.0,348.0,868.0,1569.0,16833.0,987.0,23.0,292.0,405.0,4138.0,554.0,134.0,284.0,1137.0,80.0,146.0,2092.0
472.0,28.0,97.0,440.0,4298.0,348.0,869.0,1569.0,16835.0,987.0,23.0,292.0,405.0,4139.0,554.0,134.0,284.0,1137.0,80.0,146.0,2094.0
472.0,28.0,97.0,440.0,4298.0,348.0,870.0,1569.0,16836.0,987.0,23.0,292.0,405.0,4139.0,554.0,134.0,284.0,1137.0,80.0,146.0,2095.0
472.0,28.0,97.0,440.0,4453.0,348.0,870.0,1569.0,16837.0,987.0,23.0,292.0,405.0,4139.0,554.0,134.0,284.0,1138.0,80.0,146.0,2096.0
472.0,28.0,97.0,440.0,4453.0,348.0,870.0,1569.0,16840.0,987.0,23.0,292.0,405.0,4139.0,554.0,134.0,285.0,1138.0,80.0,146.0,2096.0
472.0,28.0,97.0,440.0,4453.0,348.0,870.0,1569.0,16840.0,987.0,23.0,292.0,405.0,4140.0,555.0,134.0,286.0,1139.0,80.0,146.0,2096.0
472.0,28.0,97.0,440.0,4454.0,348.0,871.0,1569.0,16840.0,987.0,23.0,292.0,405.0,4141.0,555.0,134.0,286.0,1139.0,80.0,146.0,2098.0
472.0,28.0,97.0,440.0,4455.0,348.0,871.0,1569.0,16844.0,987.0,23.0,292.0,405.0,4142.0,555.0,134.0,286.0,1139.0,80.0,146.0,2099.0
472.0,28.0,97.0,440.0,4455.0,348.0,872.0,1571.0,16846.0,987.0,23.0,292.0,405.0,4142.0,555.0,134.0,286.0,1139.0,80.0,146.0,2100.0
472.0,28.0,97.0,440.0,4455.0,348.0,873.0,1571.0,16852.0,987.0,23.0,292.0,405.0,4142.0,555.0,134.0,286.0,1139.0,80.0,146.0,2102.0
472.0,28.0,97.0,440.0,4455.0,348.0,873.0,1571.0,16852.0,987.0,23.0,292.0,405.0,4143.0,555.0,134.0,286.0,1139.0,80.0,146.0,2104.0
472.0,28.0,97.0,441.0,4456.0,348.0,874.0,1571.0,16856.0,987.0,23.0,292.0,405.0,4143.0,555.0,134.0,286.0,1139.0,80.0,146.0,2104.0
472.0,28.0,97.0,441.0,4458.0,348.0,875.0,1571.0,16857.0,987.0,23.0,292.0,405.0,4143.0,555.0,134.0,286.0,1139.0,80.0,146.0,2104.0
472.0,28.0,97.0,442.0,4458.0,348.0,875.0,1571.0,16857.0,987.0,23.0,292.0,405.0,4143.0,555.0,134.0,286.0,1139.0,80.0,146.0,2107.0
472.0,28.0,97.0,443.0,4458.0,348.0,876.0,1571.0,16857.0,987.0,23.0,292.0,405.0,4144.0,555.0,134.0,286.0,1140.0,80.0,146.0,2116.0
472.0,28.0,97.0,445.0,4458.0,348.0,877.0,1571.0,16857.0,987.0,23.0,292.0,405.0,4144.0,556.0,134.0,286.0,1140.0,80.0,146.0,2117.0
472.0,28.0,97.0,445.0,4459.0,348.0,878.0,1571.0,16860.0,987.0,23.0,292.0,405.0,4145.0,556.0,134.0,286.0,1141.0,80.0,146.0,2119.0
472.0,28.0,97.0,445.0,4459.0,348.0,878.0,1571.0,16860.0,987.0,23.0,292.0,405.0,4145.0,556.0,134.0,286.0,1141.0,80.0,146.0,2120.0
472.0,28.0,97.0,445.0,4459.0,348.0,878.0,1571.0,16863.0,987.0,23.0,292.0,405.0,4146.0,556.0,134.0,286.0,1141.0,80.0,146.0,2120.0
472.0,28.0,97.0,445.0,4463.0,348.0,878.0,1571.0,16865.0,987.0,23.0,292.0,405.0,4146.0,556.0,134.0,286.0,1141.0,80.0,146.0,2120.0
472.0,28.0,97.0,446.0,4463.0,348.0,878.0,1571.0,16867.0,987.0,23.0,292.0,405.0,4146.0,557.0,134.0,287.0,1142.0,80.0,146.0,2122.0
472.0,28.0,97.0,446.0,4463.0,349.0,878.0,1571.0,16869.0,987.0,23.0,292.0,405.0,4147.0,557.0,135.0,287.0,1142.0,80.0,146.0,2123.0
472.0,28.0,97.0,446.0,4463.0,349.0,879.0,1572.0,16870.0,988.0,23.0,292.0,405.0,4148.0,560.0,135.0,288.0,1143.0,80.0,146.0,2123.0
472.0,28.0,97.0,447.0,4463.0,349.0,879.0,1572.0,16876.0,988.0,23.0,292.0,405.0,4149.0,560.0,135.0,288.0,1143.0,80.0,146.0,2126.0
472.0,28.0,98.0,448.0,4463.0,349.0,880.0,1573.0,16877.0,988.0,23.0,292.0,405.0,4150.0,562.0,136.0,289.0,1143.0,81.0,146.0,2130.0
472.0,28.0,98.0,448.0,4464.0,349.0,881.0,1575.0,16880.0,988.0,23.0,292.0,405.0,4150.0,563.0,136.0,289.0,1143.0,81.0,146.0,2130.0
472.0,28.0,98.0,448.0,4464.0,349.0,881.0,1577.0,16886.0,988.0,23.0,292.0,405.0,4151.0,565.0,136.0,289.0,1144.0,81.0,146.0,2130.0
472.0,28.0,98.0,448.0,4465.0,349.0,881.0,1578.0,16888.0,988.0,23.0,292.0,405.0,4152.0,567.0,136.0,289.0,1145.0,81.0,146.0,2132.0
472.0,28.0,98.0,449.0,4467.0,349.0,881.0,1579.0,16891.0,988.0,23.0,292.0,405.0,4152.0,567.0,138.0,289.0,1147.0,81.0,146.0,2135.0
472.0,28.0,98.0,450.0,4468.0,349.0,882.0,1579.0,16892.0,989.0,23.0,292.0,405.0,4153.0,570.0,139.0,289.0,1147.0,81.0,146.0,2135.0
472.0,28.0,98.0,451.0,4468.0,349.0,883.0,1579.0,16896.0,989.0,23.0,292.0,405.0,4153.0,570.0,139.0,289.0,1148.0,81.0,146.0,2138.0
472.0,28.0,98.0,451.0,4469.0,349.0,884.0,1579.0,16896.0,989.0,23.0,292.0,405.0,4153.0,570.0,140.0,289.0,1148.0,81.0,146.0,2141.0
472.0,28.0,98.0,451.0,4469.0,349.0,885.0,1579.0,16899.0,989.0,23.0,292.0,405.0,4153.0,570.0,140.0,290.0,1149.0,81.0,146.0,2142.0
473.0,28.0,98.0,452.0,4469.0,349.0,885.0,1582.0,16901.0,989.0,23.0,292.0,405.0,4153.0,572.0,140.0,292.0,1150.0,81.0,146.0,2144.0
473.0,28.0,98.0,452.0,4470.0,349.0,887.0,1582.0,16903.0,989.0,23.0,292.0,405.0,4153.0,573.0,140.0,292.0,1151.0,81.0,146.0,2146.0
473.0,28.0,98.0,452.0,4470.0,349.0,887.0,1583.0,16905.0,989.0,23.0,292.0,405.0,4153.0,574.0,140.0,295.0,1151.0,81.0,146.0,2151.0
473.0,28.0,98.0,455.0,4471.0,349.0,889.0,1586.0,16906.0,989.0,23.0,292.0,405.0,4153.0,575.0,140.0,295.0,1152.0,82.0,146.0,2151.0
474.0,28.0,98.0,455.0,4472.0,349.0,889.0,1586.0,16908.0,989.0,23.0,292.0,405.0,4153.0,577.0,141.0,296.0,1152.0,82.0,146.0,2153.0
474.0,28.0,98.0,456.0,4474.0,350.0,890.0,1588.0,16917.0,989.0,23.0,292.0,405.0,4154.0,578.0,141.0,296.0,1152.0,83.0,146.0,2158.0
474.0,28.0,98.0,456.0,4476.0,350.0,890.0,1591.0,16922.0,989.0,23.0,292.0,405.0,4154.0,579.0,141.0,296.0,1152.0,83.0,146.0,2162.0
475.0,28.0,98.0,457.0,4477.0,350.0,895.0,1591.0,16923.0,989.0,23.0,292.0,405.0,4155.0,580.0,143.0,299.0,1152.0,84.0,146.0,2162.0
475.0,28.0,98.0,457.0,4478.0,350.0,899.0,1592.0,16925.0,989.0,23.0,292.0,405.0,4156.0,581.0,143.0,300.0,1152.0,84.0,146.0,2165.0
477.0,28.0,98.0,457.0,4479.0,350.0,902.0,1594.0,16925.0,989.0,23.0,292.0,405.0,4157.0,583.0,145.0,303.0,1153.0,85.0,146.0,2167.0
477.0,28.0,98.0,457.0,4480.0,350.0,902.0,1596.0,16935.0,989.0,23.0,292.0,405.0,4158.0,586.0,148.0,304.0,1153.0,85.0,146.0,2169.0
477.0,28.0,98.0,459.0,4481.0,350.0,904.0,1597.0,16937.0,990.0,23.0,292.0,405.0,4159.0,587.0,148.0,306.0,1156.0,85.0,146.0,2173.0
477.0,28.0,100.0,460.0,4481.0,350.0,906.0,1599.0,16941.0,990.0,23.0,292.0,405.0,4160.0,590.0,148.0,306.0,1157.0,85.0,146.0,2174.0
478.0,29.0,100.0,460.0,4482.0,351.0,907.0,1599.0,16946.0,990.0,24.0,292.0,405.0,4161.0,590.0,149.0,308.0,1157.0,85.0,146.0,2176.0
479.0,29.0,100.0,461.0,4482.0,351.0,910.0,1600.0,16948.0,990.0,24.0,292.0,406.0,4161.0,592.0,150.0,309.0,1160.0,85.0,146.0,2176.0
481.0,29.0,100.0,463.0,4484.0,351.0,913.0,1603.0,16951.0,990.0,24.0,292.0,406.0,4163.0,592.0,151.0,310.0,1164.0,85.0,146.0,2177.0
481.0,29.0,100.0,463.0,4484.0,351.0,918.0,1604.0,16955.0,990.0,24.0,292.0,406.0,4164.0,595.0,154.0,311.0,1164.0,85.0,146.0,2178.0
481.0,29.0,100.0,463.0,4484.0,351.0,923.0,1608.0,16960.0,990.0,24.0,292.0,406.0,4165.0,596.0,155.0,312.0,1165.0,85.0,146.0,2183.0
481.0,30.0,100.0,464.0,4484.0,353.0,928.0,1608.0,16964.0,990.0,24.0,292.0,406.0,4166.0,597.0,155.0,314.0,1165.0,85.0,146.0,2189.0
481.0,33.0,100.0,465.0,4485.0,353.0,933.0,1609.0,16969.0,991.0,25.0,292.0,406.0,4166.0,598.0,155.0,317.0,1166.0,85.0,146.0,2193.0
481.0,33.0,101.0,465.0,4486.0,353.0,939.0,1610.0,16971.0,992.0,25.0,292.0,406.0,4167.0,598.0,156.0,319.0,1166.0,86.0,146.0,2194.0
482.0,33.0,101.0,466.0,4487.0,353.0,944.0,1610.0,16973.0,992.0,25.0,292.0,406.0,4168.0,599.0,156.0,321.0,1168.0,86.0,146.0,2194.0
484.0,33.0,102.0,468.0,4490.0,355.0,948.0,1612.0,16973.0,992.0,25.0,292.0,406.0,4170.0,603.0,157.0,322.0,1168.0,86.0,146.0,2198.0
485.0,35.0,102.0,469.0,4491.0,355.0,954.0,1614.0,16978.0,992.0,25.0,292.0,406.0,4172.0,603.0,160.0,326.0,1170.0,86.0,146.0,2200.0
486.0,35.0,102.0,470.0,4492.0,355.0,960.0,1614.0,16979.0,992.0,25.0,292.0,406.0,4172.0,604.0,161.0,329.0,1170.0,87.0,146.0,2206.0
487.0,35.0,103.0,475.0,4493.0,355.0,966.0,1615.0,16980.0,992.0,25.0,292.0,406.0,4172.0,606.0,161.0,333.0,1173.0,87.0,146.0,2209.0
487.0,35.0,103.0,477.0,4494.0,355.0,972.0,1617.0,16982.0,992.0,26.0,292.0,408.0,4174.0,607.0,161.0,335.0,1173.0,88.0,146.0,2216.0
487.0,35.0,103.0,479.0,4495.0,356.0,976.0,1619.0,16985.0,992.0,26.0,293.0,408.0,4177.0,608.0,165.0,336.0,1174.0,88.0,146.0,2218.0
488.0,35.0,104.0,479.0,4496.0,356.0,984.0,1621.0,16988.0,992.0,26.0,293.0,409.0,4180.0,614.0,166.0,339.0,1180.0,90.0,146.0,2219.0
488.0,37.0,104.0,485.0,4498.0,356.0,989.0,1622.0,16994.0,992.0,26.0,293.0,411.0,4183.0,616.0,168.0,341.0,1181.0,90.0,146.0,2226.0
489.0,37.0,104.0,487.0,4502.0,356.0,994.0,1623.0,17011.0,992.0,26.0,293.0,413.0,4187.0,618.0,168.0,343.0,1183.0,91.0,146.0,2226.0
491.0,37.0,104.0,496.0,4503.0,358.0,1001.0,1626.0,17037.0,992.0,26.0,293.0,415.0,4190.0,625.0,169.0,350.0,1185.0,91.0,146.0,2237.0
491.0,38.0,104.0,499.0,4504.0,359.0,1006.0,1632.0,17044.0,992.0,26.0,293.0,416.0,4194.0,630.0,171.0,360.0,1187.0,91.0,146.0,2244.0
493.0,38.0,104.0,499.0,4509.0,359.0,1018.0,1633.0,17057.0,992.0,26.0,293.0,417.0,4196.0,632.0,172.0,362.0,1189.0,92.0,146.0,2247.0
494.0,39.0,104.0,501.0,4515.0,361.0,1024.0,1636.0,17078.0,995.0,26.0,293.0,417.0,4198.0,635.0,174.0,365.0,1194.0,92.0,146.0,2256.0
494.0,39.0,104.0,522.0,4518.0,364.0,1033.0,1641.0,17084.0,995.0,26.0,294.0,418.0,4203.0,639.0,174.0,368.0,1206.0,93.0,146.0,2255.0
495.0,39.0,104.0,534.0,4523.0,366.0,1038.0,1647.0,17103.0,996.0,26.0,295.0,418.0,4209.0,642.0,177.0,378.0,1208.0,93.0,146.0,2268.0
500.0,39.0,105.0,545.0,4531.0,367.0,1054.0,1656.0,17123.0,997.0,26.0,296.0,420.0,4216.0,644.0,180.0,389.0,1221.0,95.0,146.0,2282.0
501.0,42.0,105.0,551.0,4537.0,368.0,1070.0,1673.0,17152.0,998.0,26.0,296.0,423.0,4227.0,645.0,181.0,397.0,1229.0,97.0,149.0,2301.0
503.0,42.0,105.0,563.0,4547.0,369.0,1081.0,1680.0,17159.0,1000.0,26.0,296.0,423.0,4236.0,646.0,181.0,408.0,1237.0,100.0,149.0,2308.0
503.0,44.0,105.0,571.0,4557.0,372.0,1090.0,1686.0,17210.0,1001.0,27.0,296.0,424.0,4248.0,656.0,184.0,417.0,1248.0,102.0,152.0,2317.0
514.0,44.0,106.0,571.0,4561.0,374.0,1100.0,1691.0,17235.0,1003.0,28.0,296.0,425.0,4259.0,663.0,191.0,428.0,1262.0,105.0,153.0,2329.0
524.0,44.0,108.0,587.0,4564.0,377.0,1116.0,1704.0,17252.0,1004.0,28.0,299.0,426.0,4273.0,673.0,192.0,439.0,1275.0,108.0,154.0,2332.0
532.0,44.0,111.0,607.0,4579.0,378.0,1139.0,1718.0,17310.0,1006.0,29.0,300.0,427.0,4286.0,686.0,199.0,449.0,1290.0,110.0,156.0,2344.0
534.0,47.0,111.0,624.0,4593.0,382.0,1158.0,1733.0,17357.0,1008.0,31.0,304.0,432.0,4305.0,699.0,205.0,459.0,1297.0,114.0,157.0,2355.0
540.0,47.0,113.0,644.0,4601.0,387.0,1173.0,1742.0,17414.0,1009.0,32.0,306.0,435.0,4332.0,706.0,207.0,472.0,1310.0,119.0,162.0,2371.0
542.0,48.0,114.0,659.0,4612.0,394.0,1190.0,1749.0,17462.0,1013.0,32.0,308.0,437.0,4355.0,713.0,214.0,484.0,1320.0,121.0,166.0,2388.0
550.0,49.0,116.0,673.0,4631.0,397.0,1212.0,1774.0,17535.0,1019.0,37.0,312.0,438.0,4383.0,723.0,227.0,502.0,1345.0,126.0,168.0,2401.0
554.0,49.0,117.0,676.0,4647.0,398.0,1231.0,1781.0,17589.0,1021.0,40.0,315.0,441.0,4394.0,731.0,234.0,518.0,1363.0,135.0,174.0,2418.0
556.0,51.0,118.0,700.0,4664.0,403.0,1254.0,1790.0,17635.0,1025.0,41.0,319.0,444.0,4415.0,740.0,235.0,536.0,1387.0,140.0,179.0,2427.0
564.0,54.0,121.0,724.0,4687.0,411.0,1275.0,1810.0,17752.0,1031.0,41.0,320.0,447.0,4444.0,753.0,239.0,550.0,1403.0,148.0,180.0,2458.0
568.0,54.0,124.0,739.0,4699.0,414.0,1309.0,1834.0,17848.0,1032.0,41.0,322.0,451.0,4481.0,763.0,241.0,569.0,1445.0,154.0,181.0,2478.0
577.0,56.0,128.0,756.0,4712.0,423.0,1344.0,1863.0,17987.0,1034.0,42.0,326.0,454.0,4520.0,789.0,247.0,594.0,1470.0,165.0,189.0,2516.0
584.0,59.0,132.0,796.0,4752.0,435.0,1370.0,1879.0,18118.0,1037.0,45.0,330.0,459.0,4549.0,802.0,249.0,628.0,1502.0,174.0,195.0,2543.0
596.0,63.0,136.0,811.0,4781.0,442.0,1397.0,1914.0,18226.0,1045.0,45.0,337.0,464.0,4594.0,816.0,253.0,663.0,1532.0,178.0,202.0,2568.0
596.0,64.0,140.0,826.0,4816.0,451.0,1413.0,1916.0,18343.0,1050.0,48.0,341.0,465.0,4629.0,837.0,255.0,676.0,1561.0,188.0,205.0,2574.0
602.0,64.0,144.0,844.0,4824.0,456.0,1429.0,1937.0,18442.0,1057.0,49.0,345.0,471.0,4678.0,844.0,268.0,703.0,1594.0,197.0,207.0,2595.0
628.0,66.0,151.0,862.0,4845.0,476.0,1465.0,1976.0,18571.0,1067.0,56.0,350.0,477.0,4742.0,869.0,279.0,735.0,1648.0,206.0,218.0,2643.0
644.0,69.0,156.0,896.0,4876.0,489.0,1503.0,2009.0,18723.0,1077.0,57.0,359.0,485.0,4826.0,896.0,293.0,762.0,1701.0,218.0,225.0,2689.0
646.0,72.0,157.0,927.0,4925.0,498.0,1552.0,2040.0,18910.0,1083.0,61.0,365.0,493.0,4903.0,935.0,298.0,802.0,1738.0,226.0,231.0,2727.0
661.0,73.0,164.0,967.0,4965.0,506.0,1586.0,2058.0,19028.0,1094.0,62.0,374.0,505.0,4964.0,957.0,313.0,837.0,1793.0,234.0,234.0,2764.0
671.0,78.0,169.0,994.0,5008.0,516.0,1625.0,2088.0,19186.0,1102.0,66.0,379.0,516.0,5001.0,973.0,318.0,860.0,1835.0,242.0,240.0,2816.0
679.0,79.0,174.0,1029.0,5044.0,528.0,1646.0,2109.0,19367.0,1111.0,67.0,398.0,524.0,5046.0,985.0,322.0,896.0,1879.0,253.0,248.0,2845.0
690.0,85.0,180.0,1066.0,5067.0,546.0,1680.0,2124.0,19466.0,1119.0,71.0,405.0,539.0,5117.0,1021.0,328.0,932.0,1915.0,262.0,253.0,2867.0
703.0,85.0,187.0,1085.0,5115.0,556.0,1739.0,2144.0,19668.0,1130.0,72.0,414.0,542.0,5190.0,1057.0,340.0,971.0,1967.0,275.0,257.0,2967.0
712.0,99.0,197.0,1160.0,5168.0,567.0,1819.0,2163.0,19850.0,1139.0,80.0,425.0,549.0,5253.0,1085.0,350.0,1015.0,2022.0,286.0,259.0,3019.0
721.0,101.0,202.0,1192.0,5218.0,580.0,1880.0,2178.0,20015.0,1150.0,84.0,438.0,556.0,5331.0,1113.0,362.0,1055.0,2073.0,293.0,271.0,3057.0
739.0,104.0,213.0,1217.0,5265.0,608.0,1921.0,2207.0,20190.0,1161.0,86.0,446.0,563.0,5419.0,1129.0,367.0,1098.0,2121.0,314.0,278.0,3123.0
774.0,110.0,217.0,1249.0,5312.0,633.0,1958.0,2227.0,20359.0,1168.0,92.0,462.0,577.0,5496.0,1148.0,379.0,1141.0,2165.0,323.0,281.0,3190.0
786.0,110.0,222.0,1270.0,5350.0,646.0,1978.0,2241.0,20524.0,1180.0,94.0,469.0,578.0,5565.0,1180.0,389.0,1186.0,2216.0,333.0,285.0,3221.0
804.0,114.0,239.0,1309.0,5384.0,673.0,2026.0,2261.0,20664.0,1188.0,95.0,474.0,585.0,5646.0,1220.0,395.0,1227.0,2264.0,337.0,290.0,3258.0
822.0,130.0,243.0,1387.0,5439.0,699.0,2088.0,2286.0,20850.0,1201.0,96.0,490.0,599.0,5719.0,1272.0,407.0,1275.0,2311.0,347.0,292.0,3353.0
831.0,133.0,250.0,1434.0,5493.0,715.0,2146.0,2308.0,21005.0,1211.0,99.0,498.0,606.0,5803.0,1302.0,413.0,1322.0,2378.0,355.0,297.0,3429.0
851.0,136.0,254.0,1483.0,5548.0,741.0,2215.0,2322.0,21212.0,1221.0,103.0,509.0,615.0,5875.0,1354.0,418.0,1371.0,2450.0,369.0,302.0,3501.0
868.0,139.0,259.0,1546.0,5614.0,776.0,2284.0,2336.0,21393.0,1230.0,108.0,520.0,623.0,5972.0,1402.0,427.0,1418.0,2516.0,383.0,302.0,3561.0
879.0,142.0,272.0,1595.0,5684.0,801.0,2309.0,2361.0,21512.0,1242.0,113.0,523.0,629.0,6070.0,1432.0,432.0,1461.0,2563.0,389.0,310.0,3644.0
886.0,145.0,281.0,1631.0,5714.0,817.0,2328.0,2380.0,21647.0,1255.0,117.0,530.0,641.0,6154.0,1453.0,436.0,1506.0,2601.0,394.0,311.0,3677.0
893.0,153.0,295.0,1673.0,5753.0,838.0,2367.0,2387.0,21855.0,1264.0,118.0,531.0,654.0,6239.0,1483.0,444.0,1555.0,2641.0,407.0,315.0,3711.0
906.0,153.0,301.0,1721.0,5805.0,863.0,2431.0,2404.0,22104.0,1276.0,120.0,534.0,662.0,6303.0,1517.0,449.0,1589.0,2673.0,415.0,317.0,3818.0
927.0,153.0,310.0,1764.0,5874.0,889.0,2476.0,2423.0,22279.0,1289.0,127.0,542.0,665.0,6360.0,1546.0,453.0,1616.0,2718.0,425.0,322.0,3887.0
940.0,158.0,322.0,1818.0,5959.0,941.0,2514.0,2449.0,22626.0,1298.0,127.0,558.0,674.0,6452.0,1588.0,462.0,1650.0,2756.0,440.0,324.0,3982.0
955.0,161.0,329.0,1903.0,6022.0,977.0,2576.0,2474.0,22773.0,1305.0,129.0,569.0,680.0,6506.0,1660.0,511.0,1689.0,2798.0,444.0,326.0,4065.0
969.0,169.0,339.0,1958.0,6074.0,1008.0,2608.0,2501.0,22884.0,1314.0,133.0,572.0,689.0,6568.0,1688.0,524.0,1723.0,2839.0,451.0,330.0,4173.0
980.0,175.0,343.0,1990.0,6162.0,1035.0,2622.0,2521.0,23024.0,1327.0,135.0,578.0,691.0,6623.0,1712.0,531.0,1759.0,2867.0,460.0,333.0,4210.0
989.0,180.0,353.0,2029.0,6219.0,1059.0,2668.0,2544.0,23080.0,1337.0,141.0,583.0,707.0,6687.0,1736.0,539.0,1793.0,2898.0,468.0,335.0,4261.0
994.0,181.0,360.0,2064.0,6268.0,1089.0,2701.0,2563.0,23208.0,1355.0,144.0,594.0,719.0,6746.0,1759.0,543.0,1829.0,2933.0,477.0,339.0,4374.0
1003.0,183.0,366.0,2108.0,6314.0,1122.0,2734.0,2591.0,23277.0,1364.0,145.0,604.0,735.0,6813.0,1779.0,549.0,1863.0,2957.0,486.0,343.0,4403.0
1013.0,189.0,373.0,2165.0,6386.0,1164.0,2802.0,2602.0,23449.0,1373.0,147.0,612.0,744.0,6897.0,1834.0,556.0,1895.0,3032.0,498.0,344.0,4551.0
1017.0,195.0,379.0,2228.0,6447.0,1187.0,2870.0,2627.0,23581.0,1379.0,152.0,629.0,754.0,6993.0,1868.0,563.0,1923.0,3082.0,507.0,347.0,4659.0
1029.0,196.0,384.0,2275.0,6529.0,1215.0,2911.0,2649.0,23666.0,1390.0,160.0,634.0,765.0,7052.0,1911.0,570.0,1946.0,3117.0,517.0,351.0,4769.0
1038.0,202.0,392.0,2310.0,6572.0,1233.0,2938.0,2657.0,23810.0,1404.0,162.0,638.0,767.0,7088.0,1934.0,577.0,1967.0,3151.0,526.0,353.0,4801.0
1057.0,207.0,396.0,2340.0,6645.0,1247.0,2976.0,2674.0,23877.0,1414.0,163.0,649.0,781.0,7136.0,1958.0,588.0,1999.0,3193.0,531.0,353.0,4827.0
1072.0,212.0,399.0,2390.0,6719.0,1299.0,3059.0,2694.0,23991.0,1428.0,166.0,657.0,795.0,7213.0,2012.0,600.0,2030.0,3238.0,535.0,356.0,4992.0
1084.0,212.0,403.0,2424.0,6797.0,1339.0,3099.0,2705.0,24097.0,1437.0,168.0,668.0,808.0,7302.0,2057.0,623.0,2059.0,3285.0,541.0,360.0,5069.0
