Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
5.0,0.0,3.0,10.0,56.0,7.0,18.0,16.0,55.0,5.0,2.0,8.0,0.0,16.0,20.0,6.0,10.0,6.0,6.0,0.0,46.0
2.0,1.0,1.0,7.0,49.0,10.0,17.0,6.0,38.0,8.0,2.0,3.0,4.0,15.0,8.0,4.0,7.0,9.0,2.0,1.0,45.0
9.0,0.0,0.0,4.0,34.0,0.0,15.0,2.0,25.0,0.0,2.0,6.0,2.0,13.0,9.0,2.0,3.0,10.0,1.0,0.0,22.0
3.0,0.0,2.0,2.0,42.0,5.0,17.0,5.0,44.0,2.0,0.0,6.0,2.0,8.0,7.0,2.0,10.0,11.0,2.0,0.0,20.0
19.0,1.0,2.0,8.0,47.0,9.0,12.0,7.0,138.0,6.0,1.0,5.0,1.0,21.0,23.0,9.0,21.0,11.0,2.0,0.0,41.0
15.0,0.0,2.0,5.0,58.0,7.0,18.0,13.0,118.0,9.0,0.0,12.0,4.0,22.0,7.0,3.0,30.0,17.0,3.0,1.0,58.0
39.0,21.0,7.0,15.0,54.0,4.0,20.0,9.0,69.0,21.0,1.0,4.0,4.0,37.0,11.0,3.0,27.0,13.0,6.0,4.0,183.0
12.0,1.0,4.0,5.0,44.0,6.0,20.0,4.0,76.0,3.0,0.0,5.0,1.0,31.0,9.0,0.0,28.0,23.0,10.0,2.0,63.0
16.0,0.0,0.0,22.0,69.0,7.0,38.0,7.0,71.0,16.0,0.0,7.0,2.0,38.0,9.0,6.0,29.0,61.0,7.0,0.0,58.0
7.0,0.0,2.0,14.0,39.0,0.0,38.0,10.0,31.0,2.0,0.0,1.0,1.0,20.0,26.0,2.0,32.0,8.0,5.0,1.0,20.0
3.0,1.0,11.0,23.0,19.0,3.0,23.0,11.0,68.0,4.0,0.0,1.0,2.0,26.0,20.0,20.0,89.0,22.0,1.0,0.0,65.0
9.0,0.0,4.0,29.0,41.0,9.0,37.0,26.0,102.0,16.0,0.0,4.0,0.0,42.0,33.0,1.0,29.0,33.0,6.0,0.0,60.0
16.0,1.0,12.0,27.0,37.0,15.0,36.0,63.0,74.0,11.0,6.0,3.0,2.0,26.0,16.0,17.0,42.0,28.0,7.0,0.0,84.0
13.0,4.0,19.0,44.0,57.0,8.0,45.0,20.0,97.0,32.0,0.0,3.0,3.0,15.0,12.0,5.0,36.0,26.0,8.0,0.0,127.0
13.0,4.0,10.0,18.0,71.0,15.0,58.0,33.0,94.0,11.0,2.0,9.0,0.0,47.0,22.0,5.0,46.0,38.0,13.0,0.0,120.0
2.0,0.0,3.0,46.0,51.0,8.0,68.0,12.0,61.0,5.0,0.0,9.0,0.0,40.0,15.0,5.0,39.0,34.0,3.0,0.0,78.0
5.0,0.0,4.0,34.0,41.0,5.0,51.0,16.0,43.0,8.0,0.0,2.0,1.0,16.0,4.0,7.0,14.0,21.0,1.0,1.0,46.0
5.0,8.0,5.0,35.0,21.0,10.0,43.0,27.0,50.0,15.0,9.0,0.0,2.0,27.0,20.0,12.0,13.0,31.0,10.0,0.0,60.0
7.0,1.0,10.0,56.0,76.0,11.0,75.0,30.0,91.0,7.0,7.0,7.0,2.0,42.0,33.0,37.0,45.0,40.0,4.0,2.0,59.0
4.0,2.0,10.0,53.0,52.0,14.0,115.0,31.0,154.0,13.0,4.0,21.0,4.0,52.0,20.0,23.0,37.0,59.0,17.0,1.0,159.0
23.0,0.0,2.0,67.0,82.0,36.0,137.0,21.0,174.0,17.0,2.0,5.0,4.0,39.0,35.0,42.0,44.0,79.0,22.0,0.0,116.0
24.0,3.0,11.0,61.0,80.0,33.0,215.0,34.0,185.0,10.0,1.0,19.0,9.0,41.0,22.0,44.0,48.0,53.0,18.0,0.0,160.0
21.0,5.0,8.0,138.0,127.0,24.0,184.0,28.0,239.0,5.0,1.0,13.0,3.0,42.0,33.0,81.0,35.0,59.0,19.0,0.0,145.0
4.0,0.0,2.0,116.0,116.0,2.0,146.0,26.0,110.0,3.0,0.0,15.0,1.0,40.0,45.0,91.0,65.0,44.0,11.0,0.0,116.0
10.0,3.0,8.0,138.0,65.0,9.0,143.0,12.0,119.0,11.0,0.0,9.0,3.0,57.0,49.0,34.0,24.0,34.0,29.0,2.0,119.0
26.0,3.0,8.0,135.0,120.0,33.0,162.0,41.0,269.0,9.0,9.0,5.0,7.0,75.0,51.0,53.0,33.0,161.0,20.0,0.0,147.0
18.0,6.0,6.0,130.0,171.0,25.0,152.0,37.0,286.0,61.0,1.0,9.0,15.0,88.0,47.0,57.0,50.0,99.0,20.0,1.0,132.0
20.0,4.0,10.0,183.0,164.0,19.0,166.0,46.0,316.0,17.0,1.0,8.0,16.0,91.0,51.0,55.0,54.0,82.0,22.0,2.0,135.0
14.0,5.0,11.0,188.0,149.0,20.0,171.0,47.0,289.0,12.0,2.0,9.0,14.0,90.0,65.0,70.0,29.0,92.0,12.0,4.0,151.0
34.0,1.0,34.0,270.0,109.0,16.0,156.0,53.0,235.0,15.0,1.0,8.0,8.0,60.0,69.0,22.0,34.0,98.0,31.0,2.0,109.0
4.0,0.0,14.0,184.0,117.0,5.0,148.0,44.0,135.0,2.0,0.0,3.0,4.0,37.0,38.0,79.0,26.0,73.0,9.0,9.0,65.0
5.0,1.0,22.0,102.0,99.0,17.0,125.0,19.0,242.0,16.0,3.0,13.0,3.0,42.0,39.0,50.0,33.0,40.0,10.0,0.0,97.0
24.0,2.0,32.0,117.0,107.0,20.0,130.0,47.0,237.0,17.0,0.0,10.0,33.0,66.0,67.0,73.0,83.0,69.0,27.0,2.0,163.0
24.0,15.0,13.0,193.0,118.0,25.0,154.0,22.0,228.0,21.0,2.0,4.0,91.0,75.0,78.0,39.0,54.0,113.0,9.0,4.0,115.0
25.0,7.0,19.0,171.0,126.0,23.0,171.0,47.0,337.0,17.0,4.0,11.0,23.0,82.0,117.0,66.0,78.0,99.0,35.0,2.0,273.0
13.0,7.0,19.0,119.0,133.0,49.0,158.0,95.0,388.0,32.0,0.0,23.0,53.0,54.0,55.0,65.0,114.0,113.0,16.0,0.0,188.0
26.0,9.0,27.0,100.0,124.0,20.0,122.0,111.0,198.0,20.0,2.0,7.0,33.0,56.0,60.0,19.0,37.0,122.0,25.0,0.0,179.0
15.0,1.0,17.0,218.0,132.0,11.0,159.0,59.0,109.0,6.0,9.0,0.0,17.0,37.0,43.0,59.0,49.0,85.0,13.0,0.0,69.0
14.0,8.0,8.0,249.0,94.0,12.0,129.0,64.0,271.0,15.0,3.0,4.0,3.0,42.0,143.0,51.0,84.0,59.0,7.0,5.0,105.0
5.0,14.0,19.0,203.0,110.0,54.0,175.0,51.0,218.0,19.0,4.0,10.0,7.0,112.0,97.0,47.0,77.0,88.0,33.0,0.0,91.0
11.0,6.0,8.0,180.0,110.0,39.0,163.0,114.0,245.0,40.0,3.0,20.0,82.0,74.0,70.0,63.0,106.0,92.0,24.0,0.0,147.0
35.0,12.0,8.0,140.0,152.0,34.0,148.0,82.0,257.0,41.0,4.0,26.0,29.0,57.0,82.0,65.0,104.0,147.0,17.0,3.0,173.0
11.0,5.0,18.0,103.0,138.0,39.0,155.0,112.0,269.0,27.0,3.0,25.0,22.0,93.0,76.0,51.0,44.0,138.0,33.0,1.0,138.0
37.0,3.0,14.0,122.0,143.0,45.0,143.0,78.0,265.0,39.0,3.0,40.0,9.0,82.0,82.0,33.0,61.0,91.0,24.0,2.0,142.0
1.0,0.0,3.0,90.0,127.0,4.0,181.0,65.0,125.0,11.0,4.0,7.0,20.0,61.0,61.0,54.0,65.0,59.0,12.0,3.0,55.0
18.0,5.0,4.0,136.0,125.0,20.0,139.0,141.0,176.0,14.0,1.0,21.0,20.0,39.0,76.0,36.0,77.0,41.0,22.0,3.0,115.0
18.0,5.0,19.0,186.0,106.0,29.0,165.0,73.0,159.0,38.0,6.0,12.0,32.0,117.0,103.0,27.0,90.0,90.0,17.0,1.0,159.0
33.0,5.0,16.0,195.0,110.0,63.0,181.0,40.0,281.0,37.0,2.0,15.0,76.0,70.0,63.0,51.0,96.0,119.0,22.0,1.0,109.0
54.0,0.0,28.0,208.0,121.0,39.0,193.0,158.0,224.0,29.0,3.0,72.0,18.0,127.0,84.0,66.0,179.0,99.0,21.0,8.0,176.0
0.0,3.0,25.0,149.0,133.0,33.0,197.0,78.0,243.0,24.0,5.0,26.0,22.0,74.0,108.0,59.0,98.0,143.0,32.0,0.0,186.0
0.0,6.0,22.0,171.0,115.0,32.0,165.0,85.0,211.0,31.0,1.0,20.0,45.0,98.0,50.0,72.0,116.0,147.0,24.0,3.0,173.0
72.0,1.0,12.0,243.0,116.0,13.0,198.0,64.0,90.0,17.0,31.0,20.0,2.0,57.0,81.0,64.0,75.0,84.0,5.0,2.0,103.0
18.0,14.0,24.0,156.0,56.0,14.0,238.0,105.0,182.0,18.0,2.0,8.0,25.0,84.0,67.0,53.0,108.0,74.0,26.0,1.0,119.0
22.0,17.0,19.0,248.0,101.0,57.0,195.0,108.0,196.0,32.0,3.0,37.0,22.0,95.0,89.0,49.0,89.0,90.0,19.0,2.0,150.0
17.0,9.0,9.0,195.0,99.0,28.0,230.0,102.0,229.0,17.0,4.0,20.0,23.0,104.0,73.0,66.0,125.0,156.0,29.0,3.0,248.0
51.0,13.0,10.0,253.0,122.0,37.0,230.0,73.0,277.0,33.0,5.0,52.0,23.0,120.0,90.0,57.0,107.0,139.0,23.0,1.0,196.0
16.0,25.0,15.0,274.0,99.0,54.0,219.0,97.0,256.0,26.0,5.0,29.0,51.0,107.0,51.0,63.0,110.0,110.0,35.0,11.0,216.0
47.0,47.0,31.0,245.0,96.0,28.0,181.0,45.0,216.0,24.0,7.0,22.0,42.0,132.0,76.0,139.0,107.0,101.0,21.0,0.0,159.0
4.0,7.0,5.0,295.0,85.0,2.0,211.0,109.0,119.0,5.0,4.0,25.0,20.0,94.0,90.0,37.0,102.0,85.0,11.0,1.0,183.0
14.0,6.0,10.0,286.0,97.0,28.0,219.0,89.0,203.0,26.0,1.0,8.0,13.0,100.0,76.0,82.0,163.0,56.0,23.0,8.0,140.0
23.0,32.0,18.0,287.0,101.0,28.0,210.0,51.0,201.0,23.0,6.0,17.0,37.0,170.0,99.0,51.0,170.0,120.0,46.0,6.0,155.0
30.0,33.0,17.0,390.0,103.0,57.0,265.0,111.0,324.0,28.0,1.0,29.0,48.0,110.0,114.0,96.0,156.0,144.0,46.0,1.0,445.0
49.0,16.0,18.0,392.0,163.0,66.0,264.0,140.0,307.0,42.0,4.0,21.0,39.0,219.0,72.0,60.0,140.0,223.0,62.0,11.0,191.0
42.0,49.0,24.0,401.0,167.0,51.0,261.0,162.0,393.0,59.0,0.0,24.0,62.0,279.0,111.0,62.0,182.0,197.0,42.0,0.0,276.0
37.0,14.0,19.0,412.0,179.0,50.0,244.0,121.0,314.0,59.0,15.0,32.0,34.0,173.0,151.0,111.0,85.0,188.0,72.0,7.0,261.0
30.0,14.0,23.0,431.0,167.0,21.0,248.0,107.0,251.0,22.0,2.0,17.0,49.0,129.0,83.0,88.0,128.0,185.0,19.0,13.0,230.0
48.0,4.0,23.0,395.0,172.0,51.0,275.0,170.0,350.0,35.0,6.0,17.0,40.0,259.0,106.0,63.0,198.0,209.0,62.0,5.0,189.0
61.0,15.0,16.0,544.0,193.0,72.0,357.0,176.0,520.0,84.0,1.0,55.0,32.0,287.0,196.0,101.0,213.0,300.0,65.0,15.0,375.0
68.0,22.0,21.0,757.0,184.0,110.0,359.0,152.0,683.0,66.0,6.0,69.0,59.0,336.0,248.0,127.0,259.0,339.0,84.0,18.0,491.0
103.0,22.0,42.0,769.0,276.0,146.0,387.0,196.0,983.0,49.0,11.0,85.0,39.0,401.0,249.0,134.0,233.0,483.0,151.0,18.0,595.0
94.0,37.0,68.0,664.0,383.0,126.0,384.0,213.0,1140.0,86.0,10.0,92.0,50.0,499.0,184.0,124.0,285.0,548.0,132.0,44.0,561.0
77.0,13.0,35.0,633.0,384.0,97.0,371.0,386.0,1032.0,108.0,28.0,84.0,39.0,409.0,212.0,143.0,297.0,517.0,135.0,18.0,438.0
117.0,11.0,53.0,662.0,337.0,59.0,395.0,186.0,696.0,37.0,7.0,45.0,2.0,454.0,157.0,129.0,298.0,466.0,148.0,32.0,328.0
146.0,8.0,44.0,635.0,341.0,38.0,579.0,447.0,1080.0,82.0,49.0,34.0,28.0,585.0,180.0,157.0,334.0,480.0,136.0,33.0,485.0
126.0,9.0,60.0,818.0,339.0,182.0,543.0,362.0,1844.0,166.0,18.0,124.0,29.0,499.0,315.0,122.0,366.0,575.0,141.0,37.0,657.0
203.0,37.0,39.0,1127.0,453.0,136.0,594.0,432.0,2067.0,140.0,30.0,98.0,62.0,1033.0,257.0,186.0,399.0,581.0,263.0,67.0,600.0
178.0,57.0,102.0,1261.0,544.0,165.0,795.0,585.0,2419.0,115.0,21.0,128.0,111.0,821.0,313.0,133.0,578.0,755.0,198.0,27.0,704.0
148.0,57.0,94.0,1410.0,641.0,167.0,994.0,464.0,2664.0,121.0,65.0,155.0,82.0,972.0,350.0,130.0,475.0,879.0,205.0,78.0,774.0
221.0,48.0,78.0,1376.0,526.0,155.0,1198.0,370.0,2975.0,204.0,27.0,171.0,48.0,1123.0,301.0,230.0,548.0,906.0,327.0,73.0,800.0
159.0,22.0,108.0,1593.0,552.0,90.0,939.0,323.0,1687.0,98.0,38.0,85.0,79.0,933.0,321.0,159.0,362.0,986.0,167.0,135.0,502.0
184.0,17.0,94.0,1312.0,507.0,131.0,1224.0,907.0,2023.0,89.0,26.0,209.0,94.0,1396.0,295.0,221.0,574.0,812.0,194.0,75.0,490.0
252.0,85.0,136.0,1760.0,671.0,219.0,1219.0,546.0,4125.0,226.0,22.0,189.0,148.0,1799.0,324.0,167.0,562.0,866.0,350.0,111.0,1422.0
306.0,83.0,187.0,1541.0,889.0,220.0,1251.0,690.0,4125.0,321.0,28.0,247.0,153.0,1550.0,485.0,243.0,796.0,1145.0,407.0,87.0,1325.0
234.0,89.0,159.0,2280.0,888.0,340.0,1389.0,778.0,4916.0,453.0,56.0,269.0,207.0,2032.0,590.0,349.0,730.0,1290.0,447.0,97.0,1550.0
375.0,50.0,166.0,1718.0,1180.0,412.0,1687.0,1035.0,4956.0,274.0,66.0,277.0,162.0,1548.0,631.0,329.0,886.0,1526.0,525.0,112.0,1729.0
368.0,77.0,179.0,2590.0,1192.0,334.0,1541.0,657.0,5762.0,521.0,26.0,339.0,104.0,2287.0,515.0,195.0,695.0,1863.0,463.0,97.0,1468.0
348.0,8.0,180.0,1981.0,1146.0,334.0,1698.0,419.0,3570.0,238.0,101.0,321.0,113.0,1625.0,424.0,231.0,568.0,2171.0,263.0,144.0,1129.0
345.0,77.0,234.0,2761.0,1413.0,241.0,1993.0,1127.0,5035.0,380.0,66.0,242.0,257.0,2458.0,611.0,174.0,860.0,1823.0,314.0,57.0,1526.0
434.0,120.0,196.0,2427.0,1212.0,406.0,1963.0,926.0,7558.0,351.0,19.0,190.0,191.0,2827.0,772.0,362.0,708.0,1708.0,401.0,77.0,2143.0
482.0,86.0,225.0,3103.0,1545.0,468.0,1995.0,1018.0,7339.0,686.0,94.0,298.0,173.0,2585.0,716.0,282.0,789.0,1966.0,694.0,178.0,2109.0
428.0,95.0,239.0,3186.0,1763.0,505.0,2246.0,999.0,8960.0,524.0,114.0,350.0,222.0,2719.0,791.0,298.0,984.0,2765.0,729.0,155.0,3012.0
450.0,117.0,202.0,3669.0,2046.0,726.0,2289.0,1068.0,8919.0,502.0,83.0,547.0,390.0,2887.0,762.0,325.0,952.0,2540.0,483.0,104.0,2697.0
489.0,150.0,245.0,3860.0,1758.0,403.0,2351.0,736.0,8607.0,683.0,101.0,534.0,210.0,2024.0,680.0,399.0,1095.0,2379.0,768.0,135.0,2300.0
478.0,111.0,254.0,2861.0,1652.0,218.0,1859.0,599.0,5278.0,373.0,101.0,437.0,187.0,2003.0,626.0,324.0,1024.0,2009.0,193.0,122.0,1544.0
601.0,102.0,266.0,2971.0,1912.0,366.0,2209.0,1052.0,6804.0,431.0,93.0,495.0,112.0,3169.0,1163.0,302.0,1048.0,2336.0,420.0,94.0,2298.0
423.0,226.0,262.0,4181.0,1758.0,436.0,2432.0,1122.0,7758.0,653.0,26.0,249.0,225.0,3577.0,994.0,184.0,1155.0,1828.0,496.0,129.0,2436.0
571.0,135.0,358.0,3888.0,2180.0,546.0,2735.0,1208.0,8822.0,698.0,107.0,762.0,320.0,3171.0,850.0,413.0,1322.0,2273.0,768.0,114.0,3264.0
395.0,249.0,264.0,4508.0,1953.0,542.0,2699.0,1127.0,9934.0,697.0,76.0,713.0,261.0,4878.0,946.0,359.0,1423.0,2592.0,767.0,129.0,3297.0
432.0,105.0,392.0,4309.0,2009.0,872.0,2618.0,1092.0,11489.0,631.0,152.0,773.0,251.0,4437.0,1054.0,425.0,1363.0,2787.0,688.0,117.0,3815.0
584.0,246.0,359.0,4601.0,2360.0,504.0,2489.0,886.0,6318.0,502.0,91.0,781.0,182.0,3884.0,766.0,424.0,1083.0,2479.0,660.0,55.0,3362.0
625.0,132.0,443.0,3120.0,2025.0,320.0,2153.0,538.0,4777.0,262.0,98.0,583.0,257.0,2876.0,730.0,327.0,1023.0,2244.0,314.0,201.0,2223.0
746.0,224.0,409.0,2716.0,2430.0,482.0,2608.0,1172.0,10955.0,504.0,42.0,375.0,243.0,3659.0,1245.0,489.0,1201.0,2223.0,485.0,127.0,2763.0
662.0,168.0,376.0,3166.0,2428.0,572.0,2479.0,1102.0,8180.0,701.0,71.0,386.0,253.0,2953.0,1332.0,416.0,1487.0,2507.0,515.0,125.0,3082.0
541.0,202.0,426.0,4065.0,2402.0,838.0,2686.0,1013.0,9291.0,834.0,73.0,694.0,253.0,4787.0,1434.0,301.0,1692.0,1932.0,783.0,167.0,3564.0
683.0,307.0,297.0,4079.0,2384.0,831.0,2925.0,1209.0,10634.0,740.0,63.0,820.0,202.0,5258.0,1350.0,623.0,1707.0,2478.0,604.0,103.0,3605.0
939.0,265.0,333.0,3351.0,2637.0,558.0,2997.0,1091.0,8129.0,779.0,121.0,690.0,206.0,4471.0,1741.0,396.0,1729.0,2420.0,579.0,245.0,3578.0
470.0,158.0,344.0,3771.0,2822.0,608.0,2612.0,822.0,8060.0,707.0,85.0,628.0,268.0,3682.0,905.0,370.0,1422.0,2653.0,657.0,143.0,2792.0
642.0,127.0,297.0,4079.0,2547.0,456.0,2407.0,365.0,4128.0,282.0,126.0,544.0,181.0,3476.0,1044.0,411.0,1461.0,2433.0,283.0,99.0,1966.0
729.0,269.0,680.0,3019.0,2219.0,536.0,2538.0,685.0,8448.0,357.0,147.0,258.0,276.0,2606.0,1234.0,502.0,1698.0,2361.0,351.0,154.0,3124.0
641.0,237.0,936.0,3657.0,2371.0,796.0,2866.0,775.0,7633.0,479.0,98.0,581.0,236.0,3281.0,1368.0,422.0,1837.0,2508.0,501.0,87.0,2972.0
649.0,271.0,506.0,3334.0,2160.0,1197.0,2697.0,792.0,7453.0,667.0,154.0,696.0,266.0,5349.0,1263.0,479.0,1871.0,1972.0,556.0,91.0,3753.0
705.0,219.0,515.0,4226.0,2533.0,1018.0,2667.0,761.0,9221.0,512.0,139.0,736.0,234.0,3861.0,1456.0,581.0,1634.0,2207.0,394.0,155.0,3468.0
541.0,260.0,425.0,3554.0,2723.0,1043.0,2658.0,761.0,8853.0,452.0,157.0,548.0,212.0,2896.0,1377.0,511.0,1838.0,1892.0,408.0,91.0,3567.0
560.0,208.0,444.0,3217.0,2665.0,675.0,2533.0,611.0,5094.0,529.0,93.0,535.0,159.0,2641.0,1327.0,404.0,1258.0,1929.0,400.0,99.0,2956.0
640.0,58.0,321.0,2158.0,2347.0,377.0,2341.0,285.0,5289.0,161.0,91.0,260.0,93.0,1730.0,980.0,505.0,1249.0,1323.0,105.0,77.0,2540.0
536.0,261.0,307.0,1764.0,2501.0,554.0,2509.0,509.0,4886.0,351.0,71.0,160.0,143.0,2070.0,1567.0,290.0,1306.0,962.0,218.0,73.0,2194.0
623.0,329.0,335.0,2815.0,2130.0,696.0,2102.0,460.0,5173.0,448.0,106.0,341.0,179.0,2878.0,1511.0,351.0,1317.0,986.0,386.0,27.0,2660.0
570.0,236.0,397.0,3008.0,2157.0,814.0,2260.0,570.0,5697.0,519.0,108.0,292.0,297.0,2751.0,1436.0,405.0,1768.0,1351.0,343.0,44.0,3980.0
510.0,218.0,468.0,2924.0,2165.0,864.0,2276.0,606.0,5389.0,490.0,79.0,410.0,229.0,3149.0,1737.0,375.0,1566.0,1117.0,261.0,101.0,3418.0
532.0,215.0,426.0,2729.0,2172.0,1432.0,2070.0,454.0,4615.0,473.0,148.0,494.0,219.0,2157.0,1573.0,311.0,1189.0,1196.0,348.0,72.0,3498.0
413.0,172.0,294.0,2022.0,1850.0,680.0,1993.0,437.0,3203.0,518.0,114.0,437.0,265.0,2021.0,907.0,416.0,1024.0,908.0,310.0,47.0,2617.0
556.0,92.0,270.0,1626.0,2041.0,575.0,1589.0,236.0,1929.0,252.0,87.0,183.0,176.0,1185.0,1102.0,329.0,1138.0,893.0,68.0,47.0,2003.0
396.0,156.0,318.0,1113.0,1471.0,736.0,1669.0,339.0,4048.0,337.0,60.0,94.0,156.0,1617.0,1659.0,420.0,1399.0,658.0,144.0,25.0,2535.0
381.0,157.0,230.0,1842.0,1569.0,812.0,1791.0,349.0,3425.0,421.0,95.0,317.0,278.0,1568.0,1668.0,445.0,1483.0,776.0,278.0,42.0,2782.0
395.0,131.0,280.0,2295.0,1766.0,772.0,1769.0,422.0,3751.0,476.0,53.0,374.0,239.0,2230.0,1602.0,538.0,1294.0,929.0,286.0,42.0,3581.0
408.0,142.0,335.0,1651.0,2143.0,1040.0,1831.0,367.0,4533.0,492.0,176.0,285.0,255.0,2132.0,1419.0,551.0,1365.0,1071.0,168.0,27.0,3708.0
376.0,131.0,306.0,1521.0,1964.0,755.0,1783.0,314.0,3148.0,418.0,152.0,266.0,226.0,1456.0,1884.0,464.0,1240.0,769.0,226.0,46.0,3607.0
294.0,81.0,340.0,1552.0,1788.0,702.0,1632.0,304.0,2413.0,443.0,36.0,248.0,216.0,1269.0,1789.0,293.0,1022.0,753.0,234.0,34.0,3444.0
124.0,106.0,175.0,1060.0,1891.0,359.0,1372.0,128.0,1562.0,145.0,52.0,155.0,165.0,911.0,1001.0,366.0,918.0,593.0,65.0,22.0,2550.0
312.0,59.0,155.0,1080.0,1624.0,658.0,1501.0,266.0,1656.0,293.0,43.0,79.0,149.0,952.0,915.0,226.0,1148.0,428.0,135.0,18.0,3145.0
264.0,35.0,139.0,1361.0,1079.0,633.0,1297.0,191.0,1233.0,229.0,14.0,232.0,182.0,906.0,917.0,253.0,753.0,505.0,89.0,17.0,2427.0
227.0,46.0,169.0,1198.0,1453.0,672.0,1488.0,320.0,2093.0,323.0,22.0,244.0,217.0,974.0,1332.0,248.0,1059.0,517.0,182.0,18.0,4197.0
262.0,104.0,158.0,1340.0,1211.0,843.0,1230.0,340.0,2938.0,483.0,73.0,252.0,160.0,1553.0,1813.0,198.0,999.0,657.0,219.0,11.0,3883.0
277.0,85.0,235.0,1414.0,1807.0,884.0,1194.0,263.0,2736.0,451.0,72.0,250.0,222.0,1443.0,1478.0,168.0,1016.0,574.0,211.0,25.0,5098.0
344.0,50.0,228.0,1219.0,1940.0,573.0,1339.0,331.0,2335.0,481.0,119.0,251.0,157.0,1011.0,1175.0,633.0,808.0,673.0,145.0,34.0,4092.0
192.0,66.0,166.0,1088.0,1574.0,402.0,1315.0,223.0,945.0,174.0,40.0,68.0,114.0,528.0,656.0,228.0,914.0,445.0,49.0,14.0,2829.0
100.0,62.0,175.0,647.0,1238.0,829.0,1159.0,202.0,2404.0,228.0,37.0,88.0,377.0,1106.0,1023.0,231.0,1087.0,332.0,179.0,20.0,3320.0
257.0,95.0,194.0,900.0,1238.0,779.0,1220.0,275.0,2994.0,480.0,25.0,285.0,244.0,1215.0,1388.0,405.0,1065.0,489.0,169.0,38.0,3817.0
246.0,169.0,160.0,927.0,1667.0,707.0,1597.0,416.0,2730.0,467.0,67.0,287.0,463.0,883.0,1073.0,268.0,872.0,636.0,180.0,19.0,4402.0
227.0,73.0,229.0,1201.0,1745.0,753.0,1428.0,287.0,2744.0,381.0,73.0,169.0,251.0,1210.0,1314.0,285.0,731.0,514.0,142.0,24.0,4211.0
156.0,66.0,207.0,949.0,1641.0,974.0,1410.0,271.0,1944.0,369.0,49.0,195.0,183.0,638.0,1382.0,380.0,878.0,540.0,219.0,23.0,3834.0
216.0,73.0,224.0,891.0,1751.0,658.0,1213.0,285.0,1795.0,372.0,62.0,246.0,108.0,829.0,791.0,311.0,792.0,483.0,113.0,22.0,3869.0
64.0,25.0,110.0,691.0,1594.0,244.0,1205.0,177.0,950.0,162.0,98.0,43.0,59.0,611.0,788.0,297.0,669.0,452.0,41.0,9.0,2583.0
86.0,70.0,232.0,791.0,1162.0,549.0,1288.0,216.0,2278.0,363.0,11.0,102.0,136.0,542.0,876.0,184.0,894.0,309.0,114.0,33.0,3082.0
255.0,99.0,284.0,1067.0,1129.0,512.0,946.0,228.0,2153.0,498.0,27.0,131.0,157.0,933.0,942.0,269.0,932.0,435.0,157.0,11.0,3357.0
223.0,155.0,244.0,1156.0,1692.0,831.0,1519.0,328.0,2656.0,415.0,115.0,142.0,238.0,1057.0,1458.0,331.0,853.0,563.0,192.0,35.0,3837.0
339.0,69.0,257.0,1009.0,2127.0,584.0,1691.0,445.0,2628.0,603.0,68.0,182.0,154.0,875.0,1011.0,409.0,720.0,613.0,232.0,11.0,5010.0
34.0,25.0,237.0,539.0,1756.0,224.0,1123.0,34.0,1606.0,206.0,28.0,24.0,124.0,417.0,544.0,173.0,337.0,402.0,51.0,24.0,2523.0
25.0,9.0,179.0,310.0,1283.0,144.0,977.0,99.0,466.0,181.0,1.0,57.0,86.0,470.0,221.0,96.0,682.0,227.0,36.0,27.0,3337.0
41.0,17.0,212.0,433.0,750.0,187.0,966.0,173.0,573.0,131.0,7.0,120.0,99.0,313.0,645.0,156.0,650.0,181.0,88.0,61.0,2782.0
47.0,68.0,163.0,625.0,894.0,493.0,1218.0,305.0,843.0,508.0,7.0,91.0,175.0,840.0,749.0,116.0,995.0,271.0,161.0,0.0,2655.0
278.0,113.0,449.0,930.0,1427.0,803.0,1333.0,415.0,1673.0,585.0,44.0,220.0,197.0,1046.0,1470.0,328.0,1084.0,460.0,347.0,14.0,2986.0
456.0,147.0,402.0,1554.0,2116.0,877.0,1767.0,472.0,3859.0,703.0,88.0,260.0,320.0,1367.0,1661.0,368.0,1299.0,632.0,300.0,29.0,4800.0
410.0,156.0,345.0,1734.0,2629.0,715.0,1913.0,412.0,3056.0,693.0,106.0,270.0,193.0,1058.0,1395.0,365.0,1122.0,589.0,228.0,17.0,4805.0
23.0,39.0,175.0,392.0,2035.0,359.0,1275.0,203.0,1402.0,285.0,21.0,86.0,116.0,433.0,344.0,189.0,734.0,498.0,50.0,7.0,3165.0
207.0,81.0,150.0,619.0,1818.0,200.0,1681.0,221.0,1709.0,372.0,18.0,96.0,130.0,741.0,950.0,194.0,1047.0,355.0,202.0,35.0,3419.0
121.0,41.0,221.0,747.0,1600.0,281.0,1334.0,204.0,863.0,355.0,82.0,37.0,193.0,446.0,631.0,177.0,1391.0,313.0,54.0,27.0,1682.0
213.0,56.0,177.0,688.0,1506.0,688.0,1719.0,404.0,1338.0,458.0,14.0,148.0,228.0,1109.0,1081.0,232.0,1576.0,337.0,234.0,21.0,3151.0
