data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-04-30T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,337.0,11.0,348.0,56789.0,57137.0,814.0,1832.0,313782.0,3217.0,-,-,374136.0,5825308.0,1227000.0,Dal totale dei casi positivi sono stati eliminati 3 casi in quanto duplicati.,2.0,-,-,183075,191061,2263952,3561356,ITF,ITF1
2022-04-30T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,104.0,0.0,104.0,29568.0,29672.0,177.0,651.0,96977.0,885.0,-,-,127534.0,1008326.0,344013.0,"Il numero totale dei decessi ne comprende n. 34 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0.0,-,-,65509,62025,655323,353003,ITF,ITF5
2022-04-30T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,271.0,19.0,290.0,84345.0,84635.0,-1035.0,1556.0,270745.0,2503.0,-,-,357883.0,2943826.0,2234686.0,-,1.0,-,L'ASP di Cosenza comunica 590 nuovi soggetti positivi di cui 12 fuori regione. L'ASP di Reggio Calabria 301 comunica  nuovi soggetti positivi di cui 1  fuori regione.,182851,175032,1644434,1299392,ITF,ITF6
2022-04-30T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,727.0,42.0,769.0,177150.0,177919.0,0.0,6051.0,1416193.0,10283.0,-,-,1604395.0,15978044.0,4875482.0,-,7.0,-,"a seguito delle verifiche quotidiane si evince che 5 decessi registrati oggi, risalgono ad un periodo compreso tra il 20/04 e il 27/04 2022",901100,703295,8622319,7355725,ITF,ITF3
2022-04-30T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.3417208,1336.0,29.0,1365.0,58753.0,60118.0,-129.0,4651.0,1334583.0,16625.0,-,-,1411326.0,15734780.0,2725512.0,-,0.0,-,-,921949,489377,9057555,6677225,ITH,ITH5
2022-04-30T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,156.0,3.0,159.0,24401.0,24560.0,-14.0,963.0,333747.0,5002.0,-,-,363309.0,6353595.0,1129115.0,Il totale dei casi positivi è stato ridotto di 2 a seguito di 2 tamponi positivi rimossi dopo revisione del caso (2 casi relativi alla provincia di TS).		 Si segnala che nei dati relativi agli ospedalizzati sono conteggiati tutti i pazienti risultati positivi a SARS-CoV2 ricoverati sia per Covid-19 che per altra patologia.		,0.0,-,-,197656,165653,3295370,3058225,ITH,ITH4
2022-04-30T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,1144.0,62.0,1206.0,154430.0,155636.0,-664.0,5506.0,1316953.0,11112.0,-,-,1483701.0,20578657.0,5620393.0,-,5.0,-,-,960830,522871,8639850,11938807,ITI,ITI4
2022-04-30T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,316.0,14.0,330.0,16508.0,16838.0,-175.0,1283.0,404812.0,5273.0,-,-,426923.0,5366223.0,1304922.0,*di cui 14075 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,2.0,-,-,231539,195384,2425030,2941193,ITC,ITC3
2022-04-30T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,1227.0,33.0,1260.0,152205.0,153465.0,-3674.0,6973.0,2571992.0,39935.0,-,-,2765392.0,36698599.0,8197088.0,-,0.0,-,-,1399981,1365411,15792994,20905605,ITC,ITC4
2022-04-30T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,174.0,4.0,178.0,5325.0,5503.0,-437.0,1568.0,435160.0,3837.0,-,-,444500.0,3017968.0,2016650.0,-,0.0,-,-,213735,230765,1969218,1048750,ITI,ITI3
2022-04-30T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,39.0,0.0,39.0,8606.0,8645.0,185.0,327.0,50626.0,616.0,-,-,59887.0,595607.0,553333.0,-,0.0,-,-,25195,34692,419718,175889,ITF,ITF2
2022-04-30T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,44.0,1.0,45.0,3794.0,3839.0,-49.0,330.0,205623.0,1463.0,-,-,210925.0,5082685.0,829452.0,"330 nuovi positivi di cui un test antigenico confermato da test molecolare, 300 casi diagnosticati con test antigenico, e 24 nuovi positivi + 2 ripositivizzati diagnosticati con test molecolare.",0.0,-,"330 nuovi positivi di cui un test antigenico confermato da test molecolare, 300 casi diagnosticati con test antigenico, e 24 nuovi positivi + 2 ripositivizzati diagnosticati con test molecolare.",84093,126832,875424,4207261,ITH,ITH1
2022-04-30T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,69.0,4.0,73.0,3819.0,3892.0,-78.0,382.0,155740.0,1555.0,-,-,161187.0,2588069.0,555209.0,-,0.0,-,-,43159,118028,837019,1751050,ITH,ITH2
2022-04-30T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,749.0,15.0,764.0,62925.0,63689.0,-764.0,3023.0,1067366.0,13317.0,-,-,1144372.0,16944999.0,3932855.0,-,3.0,-,-,497983,646389,4895814,12049185,ITC,ITC1
2022-04-30T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,557.0,27.0,584.0,102959.0,103543.0,-1575.0,4252.0,954785.0,8275.0,-,-,1066603.0,10552802.0,2307278.0,-,2.0,-,-,479409,587194,4284794,6268008,ITF,ITF4
2022-04-30T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,302.0,15.0,317.0,28812.0,29129.0,-75.0,1618.0,248437.0,2353.0,-,-,279919.0,4365170.0,1594370.0,-,2.0,-,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1618 casi dichiarati oggi, 1448 sono stati diagnosticati da tampone antigenico. Si segnala il decesso dei paz.:  - 1 uomo 95 aa Residente nella Provincia di Sassari  - 1 donna 81 aa Residente nella Provincia di Sassari  - 1 donna 86 aa Residente nella Provincia di Sassari  - 1 donna 86 aa Residente nella Provincia del Sud Sardegna",157905,122014,1960150,2405020,ITG,ITG2
2022-04-30T17:00:00,ITA,19.0,Sicilia,38.11569725,13.3623567,812.0,46.0,858.0,114192.0,115050.0,-7148.0,3111.0,986376.0,10587.0,-,-,1112013.0,12585726.0,7001078.0,DECEDUTI: N. 5 IL 29/04/2022 - N. 8 IL 28/04/2022 - N. 2 IL 27/04/2022 - N. 1 IL 26/04/2022 - N. 1 IL 11/04/2022 - N. 1 IL 10/03/2022 - N. 1 IL 09/02/2022,1.0,-,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 420 sono relativi a giorni precedenti al 29/04/22 			",502103,609910,4628740,7956986,ITG,ITG1
2022-04-30T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,619.0,22.0,641.0,51420.0,52061.0,447.0,2921.0,1035643.0,9847.0,-,-,1097551.0,13768907.0,4731268.0,-,3.0,-,-,621199,476352,6730775,7038132,ITI,ITI1
2022-04-30T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,205.0,4.0,209.0,12276.0,12485.0,-236.0,978.0,253882.0,1834.0,-,-,268201.0,4204410.0,716575.0,- Si fa presente che 0 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. - Si fa presente che 54 dei ricoveri non UTI appartengono ad altri codici disciplina.,0.0,-,-,137736,130465,1628010,2576400,ITI,ITI2
2022-04-30T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,17.0,0.0,17.0,1541.0,1558.0,57.0,77.0,32961.0,533.0,-,-,35052.0,508651.0,133287.0,-,0.0,-,-,13178,21874,138612,370039,ITC,ITC2
2022-04-30T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,621.0,15.0,636.0,69369.0,70005.0,-3365.0,5549.0,1583931.0,14455.0,-,-,1668391.0,29071331.0,4774262.0,-,4.0,-,-,797503,870888,9853678,19217653,ITH,ITH3
