data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-03-01T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,3.0,0.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,-,-,5.0,52.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,39.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-,-,1.0,35.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,4.0,0.0,4.0,13.0,17.0,4.0,4.0,0.0,0.0,-,-,17.0,373.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,127.0,13.0,140.0,137.0,277.0,64.0,68.0,0.0,8.0,-,-,285.0,1795.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,-,-,6.0,243.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,-,-,6.0,724.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,12.0,1.0,13.0,8.0,21.0,-17.0,-17.0,4.0,0.0,-,-,25.0,121.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,406.0,106.0,512.0,375.0,887.0,335.0,369.0,73.0,24.0,-,-,984.0,6879.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,12.0,5.0,17.0,8.0,25.0,14.0,14.0,0.0,0.0,-,-,25.0,101.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,6.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-,-,1.0,20.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,122.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,11.0,2.0,13.0,36.0,49.0,38.0,38.0,0.0,0.0,-,-,49.0,362.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,-,-,3.0,262.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,29.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,1.0,0.0,1.0,6.0,7.0,5.0,5.0,2.0,0.0,-,-,9.0,291.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,7.0,0.0,7.0,5.0,12.0,2.0,2.0,1.0,0.0,-,-,13.0,572.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,-,-,2.0,35.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,10.0,-,-,-,-,-
2020-03-01T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,51.0,13.0,64.0,197.0,261.0,72.0,72.0,0.0,2.0,-,-,263.0,9056.0,-,-,-,-,-
