data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
2020-09-01T17:00:00,ITA,13.0,Abruzzo,42.35122196,13.39843823,29.0,1.0,30.0,376.0,406.0,-21.0,5.0,2902.0,472.0,3331.0,449.0,3780.0,157881.0,102588.0,-,-,-,-
2020-09-01T17:00:00,ITA,17.0,Basilicata,40.63947052,15.80514834,1.0,1.0,2.0,86.0,88.0,0.0,1.0,408.0,28.0,405.0,119.0,524.0,56739.0,55949.0,AL TOTALE CASI E' STATO DETRATTO N. 1 CASO IN RESIDENTE IN REGIONE BASILICATA PROVENIENTE DA STATO ESTERO DATO COME POSITIVO IN DATA 28.08.2020 E NON CONFERMATO DA N. 2 TAMPONI DI CONTROLLO PROCESSATI PRESSO IL LABORATORIO REGIONALE DI RIFERIMENTO.,-,-,-
2020-09-01T17:00:00,ITA,18.0,Calabria,38.90597598,16.59440194,22.0,0.0,22.0,244.0,266.0,21.0,22.0,1150.0,97.0,1159.0,354.0,1513.0,157402.0,155296.0,-,-,-,-
2020-09-01T17:00:00,ITA,15.0,Campania,40.83956555,14.25084984,143.0,6.0,149.0,2143.0,2292.0,82.0,102.0,4430.0,446.0,6392.0,776.0,7168.0,425098.0,242683.0,-,-,-,-
2020-09-01T17:00:00,ITA,8.0,Emilia-Romagna,44.49436681,11.341720800000001,106.0,9.0,115.0,2946.0,3061.0,84.0,99.0,24497.0,4463.0,29408.0,2613.0,32021.0,910497.0,533273.0,-,-,-,-
2020-09-01T17:00:00,ITA,6.0,Friuli Venezia Giulia,45.6494354,13.76813649,12.0,2.0,14.0,363.0,377.0,12.0,17.0,3061.0,348.0,3647.0,139.0,3786.0,328814.0,153624.0,-,-,-,-
2020-09-01T17:00:00,ITA,12.0,Lazio,41.89277044,12.48366722,336.0,8.0,344.0,2941.0,3285.0,111.0,125.0,7153.0,878.0,6711.0,4605.0,11316.0,594552.0,486744.0,-,-,-,-
2020-09-01T17:00:00,ITA,7.0,Liguria,44.41149315,8.9326992,39.0,5.0,44.0,516.0,560.0,19.0,19.0,8839.0,1571.0,8644.0,2326.0,10970.0,239123.0,128951.0,-,-,-,-
2020-09-01T17:00:00,ITA,3.0,Lombardia,45.46679409,9.190347404,212.0,21.0,233.0,6849.0,7082.0,130.0,242.0,76368.0,16867.0,91748.0,8569.0,100317.0,1613033.0,986403.0,-,-,-,-
2020-09-01T17:00:00,ITA,11.0,Marche,43.61675973,13.5188753,14.0,1.0,15.0,294.0,309.0,11.0,16.0,5960.0,987.0,7256.0,0.0,7256.0,206570.0,122724.0,-,-,-,-
2020-09-01T17:00:00,ITA,14.0,Molise,41.55774754,14.65916051,3.0,0.0,3.0,70.0,73.0,3.0,3.0,432.0,23.0,502.0,26.0,528.0,33739.0,32507.0,-,-,-,-
2020-09-01T17:00:00,ITA,21.0,P.A. Bolzano,46.49933453,11.35662422,8.0,2.0,10.0,191.0,201.0,11.0,13.0,2455.0,292.0,2948.0,0.0,2948.0,138640.0,73432.0,-,-,-,-
2020-09-01T17:00:00,ITA,22.0,P.A. Trento,46.06893511,11.12123097,4.0,1.0,5.0,87.0,92.0,1.0,3.0,4602.0,405.0,3450.0,1649.0,5099.0,187288.0,83419.0,-,-,-,-
2020-09-01T17:00:00,ITA,1.0,Piemonte,45.0732745,7.680687483,92.0,7.0,99.0,1365.0,1464.0,32.0,42.0,27313.0,4146.0,24382.0,8541.0,32923.0,591905.0,363196.0,-,-,-,-
2020-09-01T17:00:00,ITA,16.0,Puglia,41.12559576,16.86736689,123.0,7.0,130.0,730.0,860.0,16.0,39.0,4062.0,557.0,2015.0,3464.0,5479.0,308671.0,218643.0,per 879 casi non e' disponibile la provenienza,-,-,-
2020-09-01T17:00:00,ITA,20.0,Sardegna,39.21531192,9.110616306,31.0,6.0,37.0,800.0,837.0,48.0,50.0,1272.0,134.0,1580.0,663.0,2243.0,137366.0,116718.0,-,-,-,-
2020-09-01T17:00:00,ITA,19.0,Sicilia,38.11569725,13.362356699999998,71.0,10.0,81.0,1071.0,1152.0,27.0,33.0,2911.0,287.0,3176.0,1174.0,4350.0,351872.0,269806.0,-,-,-,-
2020-09-01T17:00:00,ITA,9.0,Toscana,43.76923077,11.25588885,53.0,9.0,62.0,1519.0,1581.0,7.0,40.0,9175.0,1142.0,10726.0,1172.0,11898.0,544447.0,360022.0,-,-,-,-
2020-09-01T17:00:00,ITA,10.0,Umbria,43.10675841,12.38824698,9.0,2.0,11.0,267.0,278.0,10.0,10.0,1445.0,80.0,1518.0,285.0,1803.0,156422.0,96713.0,-,-,-,-
2020-09-01T17:00:00,ITA,2.0,Valle d'Aosta,45.73750286,7.320149366,3.0,0.0,3.0,27.0,30.0,-1.0,0.0,1065.0,146.0,1115.0,126.0,1241.0,25057.0,17699.0,-,-,-,-
2020-09-01T17:00:00,ITA,5.0,Veneto,45.43490485,12.33845213,69.0,9.0,78.0,2382.0,2460.0,73.0,97.0,18444.0,2122.0,19989.0,3037.0,23026.0,1560793.0,614376.0,-,-,-,-
